# ANI ranges report for assembly: GCA_000269565.1
# Submitted organism: Coprobacillus cateniformis (taxid = 100884, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Coprobacillaceae; Coprobacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Coprobacillus cateniformis (taxid = 100884, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Coprobacillaceae; Coprobacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	AKCB01000001.1	CONTIG	1835653	1835763	2786946	WSNW01000001.1	1845794	1845904	GCA_009767585.1	Coprobacillus cateniformis	99.9036	96	0.00398285
-	AKCB01000001.1	CONTIG	1835764	1852241	2786946	WSNW01000001.1	1829314	1845793	GCA_009767585.1	Coprobacillus cateniformis	99.9036	96	0.591257
-	AKCB01000001.1	CONTIG	1852242	1853094	2786946	WSNW01000001.1	1828368	1829219	GCA_009767585.1	Coprobacillus cateniformis	99.9036	96	0.030607
T	AKCB01000001.1	CONTIG	1857827	1858183	2786946	JAKVPQ010000008.1	80882	81238	GCA_022487425.1	Amedibacillus hominis	83.5655	96	0.0128097
-	AKCB01000001.1	CONTIG	1858184	1861487	2786946	WSNW01000001.1	1406874	1410182	GCA_009767585.1	Coprobacillus cateniformis	95.0316	96	0.118553
T	AKCB01000001.1	CONTIG	1861488	1861607	2786946	JACRWG010000126.1	1512	1631	GCA_014306455.1	Catenibacterium faecis	97.5	96	0.00430579
T	AKCB01000001.1	CONTIG	1861694	1868089	2786946	FNWC01000006.1	481570	487966	GCA_900104635.1	Coprococcus phoceensis	99.7811	96	0.229499
T	AKCB01000001.1	CONTIG	1868090	1868232	2786946	JAOQJR010000015.1	55273	55415	GCA_025566905.1	[Clostridium] ammoniilyticum	97.2028	96	0.00513106
T	AKCB01000001.1	CONTIG	1868233	1869396	2786946	CP101620.1	2381638	2382800	GCA_024399475.1	Allocoprobacillus halotolerans	92.8755	96	0.0417661
T	AKCB01000001.1	CONTIG	1869397	1872365	2786946	JAKVPQ010000010.1	137592	140558	GCA_022487425.1	Amedibacillus hominis	93.3064	96	0.106532
T	AKCB01000001.1	CONTIG	1872735	1874121	2786946	JMLH01000011.1	12756	14143	GCA_000686665.1	Thomasclavelia saccharogumia	94.8847	96	0.0497677
T	AKCB01000001.1	CONTIG	1874122	1874226	2786946	JAKVPQ010000010.1	142771	142875	GCA_022487425.1	Amedibacillus hominis	100	96	0.00376756
T	AKCB01000001.1	CONTIG	1875518	1875713	2786946	FNWC01000007.1	2222070	2222265	GCA_900104635.1	Coprococcus phoceensis	98.9796	96	0.00703279
T	AKCB01000001.1	CONTIG	1875741	1875971	2786946	CP102275.1	367913	368143	GCA_025149465.1	Thomasclavelia spiroformis	98.7013	96	0.00828864
T	AKCB01000001.1	CONTIG	1876406	1876740	2786946	DS562848.1	241447	241781	GCA_000154805.1	Thomasclavelia spiroformis	79.4643	96	0.0120203
T	AKCB01000001.1	CONTIG	1876811	1877057	2786946	DS562845.1	71	317	GCA_000154805.1	Thomasclavelia spiroformis	93.9271	96	0.00886275
T	AKCB01000001.1	CONTIG	1877058	1877174	2786946	JACRWG010000001.1	95016	95132	GCA_014306455.1	Catenibacterium faecis	97.4359	96	0.00419814
-	AKCB01000001.1	CONTIG	1877175	1960333	2786946	WSNW01000001.1	1745204	1828367	GCA_009767585.1	Coprobacillus cateniformis	99.7163	96	2.98388
-	AKCB01000001.1	CONTIG	1961180	1969497	2786946	WSNW01000001.1	1727719	1736035	GCA_009767585.1	Coprobacillus cateniformis	98.2243	96	0.298463
-	AKCB01000001.1	CONTIG	1969498	1980595	2786946	WSNW01000001.1	1715084	1726194	GCA_009767585.1	Coprobacillus cateniformis	98.2243	96	0.398214
-	AKCB01000001.1	CONTIG	1982382	1985247	2786946	WSNW01000001.1	1711113	1713978	GCA_009767585.1	Coprobacillus cateniformis	94.7681	96	0.102837
-	AKCB01000001.1	CONTIG	1985366	2112389	2786946	WSNW01000001.1	1583927	1710936	GCA_009767585.1	Coprobacillus cateniformis	99.6994	96	4.55782
-	AKCB01000001.1	CONTIG	2112390	2112831	2786946	WSNW01000001.1	1574039	1574480	GCA_009767585.1	Coprobacillus cateniformis	99.6994	96	0.0158597
-	AKCB01000001.1	CONTIG	2112832	2113091	2786946	WSNW01000001.1	1547077	1547336	GCA_009767585.1	Coprobacillus cateniformis	99.6994	96	0.00932921
T	AKCB01000001.1	CONTIG	2113096	2113396	2786946	JANKBF010000010.1	24491	24791	GCA_024622235.1	Longibaculum muris	86.2295	96	0.0108004
-	AKCB01000001.1	CONTIG	2117052	2117423	2786946	WSNW01000001.1	1545500	1545871	GCA_009767585.1	Coprobacillus cateniformis	94.6237	96	0.0133479
-	AKCB01000001.1	CONTIG	2117755	2138475	2786946	WSNW01000001.1	1524779	1545499	GCA_009767585.1	Coprobacillus cateniformis	99.9517	96	0.743502
-	AKCB01000001.1	CONTIG	2138902	2139314	2786946	WSNW01000001.1	1524366	1524778	GCA_009767585.1	Coprobacillus cateniformis	99.6317	96	0.0148191
-	AKCB01000001.1	CONTIG	2139315	2161700	2786946	WSNW01000001.1	1500248	1522642	GCA_009767585.1	Coprobacillus cateniformis	99.6317	96	0.803245
-	AKCB01000001.1	CONTIG	2161774	2215596	2786946	WSNW01000001.1	1446420	1500247	GCA_009767585.1	Coprobacillus cateniformis	99.7461	96	1.93125
-	AKCB01000001.1	CONTIG	2215597	2239901	2786946	WSNW01000001.1	1420389	1444696	GCA_009767585.1	Coprobacillus cateniformis	99.7461	96	0.872102
-	AKCB01000001.1	CONTIG	2239902	2249154	2786946	WSNW01000001.1	1410303	1419570	GCA_009767585.1	Coprobacillus cateniformis	99.7461	96	0.332012
-	AKCB01000001.1	CONTIG	2249155	2260211	2786946	WSNW01000001.1	1393894	1404948	GCA_009767585.1	Coprobacillus cateniformis	99.7461	96	0.396743
-	AKCB01000001.1	CONTIG	2261935	2362996	2786946	WSNW01000001.1	1292832	1393893	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	3.62626
-	AKCB01000001.1	CONTIG	2362997	2379006	2786946	WSNW01000001.1	1266833	1282842	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	0.574464
-	AKCB01000001.1	CONTIG	2379007	2379673	2786946	WSNW01000001.1	1258598	1259264	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	0.023933
-	AKCB01000001.1	CONTIG	2379674	2405915	2786946	WSNW01000001.1	1221354	1247594	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	0.941604
-	AKCB01000001.1	CONTIG	2405916	2406083	2786946	WSNW01000001.1	1215504	1215671	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	0.0060281
-	AKCB01000001.1	CONTIG	2406084	2406221	2786946	WSNW01000001.1	1215672	1215809	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	0.00495166
-	AKCB01000001.1	CONTIG	2406222	2411765	2786946	WSNW01000001.1	1215810	1221353	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	0.198927
-	AKCB01000001.1	CONTIG	2411766	2482692	2786946	WSNW01000001.1	1144573	1215503	GCA_009767585.1	Coprobacillus cateniformis	99.9456	96	2.54497
T	AKCB01000001.1	CONTIG	2487772	2488317	2786946	FNWC01000007.1	1250048	1250598	GCA_900104635.1	Coprococcus phoceensis	84.9732	96	0.0195913
T	AKCB01000001.1	CONTIG	2489538	2489756	2786946	JACRWG010000087.1	1438	1656	GCA_014306455.1	Catenibacterium faecis	96.8037	96	0.00785806
-	AKCB01000001.1	CONTIG	2489757	2491824	2786946	WSNW01000001.1	1142412	1144479	GCA_009767585.1	Coprobacillus cateniformis	96.5217	96	0.0742031
-	AKCB01000001.1	CONTIG	2500710	2500934	2786946	WSNW01000001.1	1141878	1142102	GCA_009767585.1	Coprobacillus cateniformis	99.0615	96	0.00807335
-	AKCB01000001.1	CONTIG	2500935	2501668	2786946	WSNW01000001.1	1103240	1103973	GCA_009767585.1	Coprobacillus cateniformis	99.0615	96	0.0263371
-	AKCB01000001.1	CONTIG	2508483	2521605	2786946	WSNW01000001.1	1090125	1103235	GCA_009767585.1	Coprobacillus cateniformis	99.7725	96	0.470874
-	AKCB01000001.1	CONTIG	2521606	2537498	2786946	WSNW01000001.1	1070358	1086250	GCA_009767585.1	Coprobacillus cateniformis	99.7725	96	0.570266
T	AKCB01000001.1	CONTIG	2537499	2540393	2786946	PYLP01000003.1	70139	73034	GCA_003024675.1	Faecalibacillus faecis	99.6892	96	0.103877
T	AKCB01000001.1	CONTIG	2540394	2543254	2786946	JAKVPQ010000018.1	96584	99444	GCA_022487425.1	Amedibacillus hominis	96.7144	96	0.102657
-	AKCB01000001.1	CONTIG	2543255	2738326	2786946	WSNW01000001.1	875286	1070357	GCA_009767585.1	Coprobacillus cateniformis	99.9067	96	6.99949
T	AKCB01000001.1	CONTIG	2744199	2744308	2786946	AP019695.1	655947	656054	GCA_010537155.1	Amedibacterium intestinale	85.5856	96	0.00394697
T	AKCB01000001.1	CONTIG	2744309	2748344	2786946	FNWC01000005.1	97035	101070	GCA_900104635.1	Coprococcus phoceensis	97.4746	96	0.144818
-	AKCB01000001.1	CONTIG	2748345	2786946	2786946	WSNW01000001.1	836684	875285	GCA_009767585.1	Coprobacillus cateniformis	99.9637	96	1.3851
-	AKCB01000002.1	CONTIG	1	381811	446339	WSNW01000001.1	439808	821619	GCA_009767585.1	Coprobacillus cateniformis	99.9578	96	85.5428
-	AKCB01000002.1	CONTIG	382864	391585	446339	WSNW01000001.1	428053	436771	GCA_009767585.1	Coprobacillus cateniformis	95.5398	96	1.95412
-	AKCB01000002.1	CONTIG	392445	417310	446339	WSNW01000001.1	400132	424994	GCA_009767585.1	Coprobacillus cateniformis	99.5617	96	5.5711
-	AKCB01000002.1	CONTIG	418202	419520	446339	WSNW01000001.1	398814	400131	GCA_009767585.1	Coprobacillus cateniformis	98.8628	96	0.295515
T	AKCB01000002.1	CONTIG	420245	421156	446339	SMCQ01000003.1	124958	125870	GCA_004343035.1	Longibaculum muris	93.8664	96	0.204329
T	AKCB01000002.1	CONTIG	421214	422612	446339	SMCQ01000003.1	123571	124956	GCA_004343035.1	Longibaculum muris	91.9458	96	0.313439
T	AKCB01000002.1	CONTIG	422716	422960	446339	SMCQ01000003.1	123323	123568	GCA_004343035.1	Longibaculum muris	93.9024	96	0.054891
-	AKCB01000002.1	CONTIG	435585	438968	446339	WSNW01000001.1	395449	398813	GCA_009767585.1	Coprobacillus cateniformis	98.7297	96	0.758168
-	AKCB01000002.1	CONTIG	440530	441964	446339	WSNW01000001.1	392487	393921	GCA_009767585.1	Coprobacillus cateniformis	98.7456	96	0.321505
T	AKCB01000002.1	CONTIG	444702	446339	446339	CP102275.1	405734	407371	GCA_025149465.1	Thomasclavelia spiroformis	89.9574	96	0.366986
-	AKCB01000003.1	CONTIG	396	509	397244	WSNW01000001.1	389544	389657	GCA_009767585.1	Coprobacillus cateniformis	98.2456	96	0.0286977
-	AKCB01000003.1	CONTIG	6000	9716	397244	WSNW01000001.1	385827	389543	GCA_009767585.1	Coprobacillus cateniformis	96.7742	96	0.935697
T	AKCB01000003.1	CONTIG	55079	56156	397244	CP102275.1	885523	886602	GCA_025149465.1	Thomasclavelia spiroformis	81.9266	96	0.27137
-	AKCB01000003.1	CONTIG	61298	62494	397244	WSNW01000001.1	340992	342188	GCA_009767585.1	Coprobacillus cateniformis	87.0355	96	0.301326
-	AKCB01000003.1	CONTIG	62495	65947	397244	BBDT01000051.1	1	3458	GCA_001312445.1	Coprobacillus cateniformis	96.6175	96	0.869239
-	AKCB01000003.1	CONTIG	66020	69949	397244	WSNW01000001.1	333510	337429	GCA_009767585.1	Coprobacillus cateniformis	83.4302	96	0.989316
-	AKCB01000003.1	CONTIG	69950	70482	397244	BBDT01000100.1	1	536	GCA_001312445.1	Coprobacillus cateniformis	94.0334	96	0.134174
-	AKCB01000003.1	CONTIG	70483	70781	397244	BBDT01000070.1	1686	1987	GCA_001312445.1	Coprobacillus cateniformis	94.0334	96	0.0752686
-	AKCB01000003.1	CONTIG	71386	74523	397244	WSNW01000001.1	327556	330692	GCA_009767585.1	Coprobacillus cateniformis	96.879	96	0.789943
-	AKCB01000003.1	CONTIG	75045	101221	397244	WSNW01000001.1	300852	327031	GCA_009767585.1	Coprobacillus cateniformis	99.67	96	6.58965
-	AKCB01000003.1	CONTIG	101222	115737	397244	WSNW01000001.1	2741995	2756510	GCA_009767585.1	Coprobacillus cateniformis	99.67	96	3.65418
-	AKCB01000003.1	CONTIG	115738	129094	397244	WSNW01000001.1	287493	300849	GCA_009767585.1	Coprobacillus cateniformis	99.67	96	3.36242
-	AKCB01000003.1	CONTIG	129095	132620	397244	WSNW01000001.1	283483	287009	GCA_009767585.1	Coprobacillus cateniformis	99.67	96	0.887616
T	AKCB01000003.1	CONTIG	132621	133352	397244	JACRWG010000001.1	103633	104364	GCA_014306455.1	Catenibacterium faecis	99.7268	96	0.18427
-	AKCB01000003.1	CONTIG	133353	138525	397244	WSNW01000001.1	1552264	1557437	GCA_009767585.1	Coprobacillus cateniformis	99.5361	96	1.30222
T	AKCB01000003.1	CONTIG	138526	142242	397244	JACRWG010000001.1	95379	99095	GCA_014306455.1	Catenibacterium faecis	97.0406	96	0.935697
T	AKCB01000003.1	CONTIG	142243	142601	397244	DS562848.1	241018	241376	GCA_000154805.1	Thomasclavelia spiroformis	97.493	96	0.0903727
-	AKCB01000003.1	CONTIG	142602	194932	397244	WSNW01000001.1	220492	272825	GCA_009767585.1	Coprobacillus cateniformis	99.5988	96	13.1735
-	AKCB01000003.1	CONTIG	202010	202404	397244	WSNW01000001.1	194031	194425	GCA_009767585.1	Coprobacillus cateniformis	97.9068	96	0.0994351
-	AKCB01000003.1	CONTIG	202405	205401	397244	WSNW01000001.1	189183	192179	GCA_009767585.1	Coprobacillus cateniformis	97.9068	96	0.754448
-	AKCB01000003.1	CONTIG	205921	206062	397244	WSNW01000001.1	188985	189126	GCA_009767585.1	Coprobacillus cateniformis	99.2958	96	0.0357463
-	AKCB01000003.1	CONTIG	206153	206696	397244	WSNW01000001.1	1727176	1727718	GCA_009767585.1	Coprobacillus cateniformis	98.7132	96	0.136944
T	AKCB01000003.1	CONTIG	207220	211057	397244	CP101620.1	1005453	1009279	GCA_024399475.1	Allocoprobacillus halotolerans	80.6093	96	0.966157
-	AKCB01000003.1	CONTIG	216715	268904	397244	WSNW01000001.1	136797	188984	GCA_009767585.1	Coprobacillus cateniformis	99.7509	96	13.138
-	AKCB01000003.1	CONTIG	270897	271717	397244	WSNW01000001.1	2102364	2103185	GCA_009767585.1	Coprobacillus cateniformis	99.2701	96	0.206674
-	AKCB01000003.1	CONTIG	272242	274702	397244	WSNW01000001.1	127975	130426	GCA_009767585.1	Coprobacillus cateniformis	92.9732	96	0.619518
-	AKCB01000003.1	CONTIG	277248	277941	397244	WSNW01000001.1	127249	127942	GCA_009767585.1	Coprobacillus cateniformis	94.9713	96	0.174704
-	AKCB01000003.1	CONTIG	278195	288354	397244	WSNW01000001.1	111610	121770	GCA_009767585.1	Coprobacillus cateniformis	93.5649	96	2.55762
-	AKCB01000003.1	CONTIG	288392	290954	397244	WSNW01000001.1	106125	108706	GCA_009767585.1	Coprobacillus cateniformis	94.7715	96	0.645195
-	AKCB01000003.1	CONTIG	299131	343957	397244	WSNW01000001.1	51506	96336	GCA_009767585.1	Coprobacillus cateniformis	98.6172	96	11.2845
-	AKCB01000003.1	CONTIG	344087	395557	397244	WSNW01000001.1	28	51505	GCA_009767585.1	Coprobacillus cateniformis	97.7354	96	12.957
-	AKCB01000005.1	CONTIG	198	1493	19140	WSNW01000029.1	1	1296	GCA_009767585.1	Coprobacillus cateniformis	97.3765	96	6.77116
-	AKCB01000005.1	CONTIG	1494	1714	19140	BBDT01000081.1	1	221	GCA_001312445.1	Coprobacillus cateniformis	98.19	96	1.15465
-	AKCB01000005.1	CONTIG	1715	4163	19140	WSNW01000016.1	12	2461	GCA_009767585.1	Coprobacillus cateniformis	91.0751	96	12.7952
