# ANI ranges report for assembly: GCA_900156305.1
# Submitted organism: Edaphobacillus lindanitolerans (taxid = 550447, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Edaphobacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Bhargavaea ullalensis (taxid = 1265685, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Bhargavaea)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
T	FTPL01000001.1	CONTIG	1043119	1043787	1321445	JBHTCT010000005.1	342674	343343	GCA_042665595.1	Bhargavaea changchunensis	77.381	96	0.0506264
T	FTPL01000001.1	CONTIG	1058307	1059164	1321445	AOFT01000006.1	112875	113730	GCA_000348905.1	Bhargavaea cecembensis	88.7078	96	0.0649289
T	FTPL01000001.1	CONTIG	1094036	1095616	1321445	FNZF01000001.1	878977	880575	GCA_900109165.1	Bhargavaea ginsengi	80.9227	96	0.119642
T	FTPL01000001.1	CONTIG	1106693	1106808	1321445	JAHBCJ010000020.1	1	115	GCA_018390575.1	Bhargavaea massiliensis	96.5517	96	0.00877827
T	FTPL01000001.1	CONTIG	1106809	1107030	1321445	FNAR01000035.1	14442	14663	GCA_900101985.1	Bhargavaea beijingensis	100	96	0.0167998
T	FTPL01000001.1	CONTIG	1107031	1107174	1321445	AOFT01000026.1	8390	8533	GCA_000348905.1	Bhargavaea cecembensis	86.1111	96	0.0108972
T	FTPL01000001.1	CONTIG	1107175	1107352	1321445	JAHBCJ010000012.1	35976	36153	GCA_018390575.1	Bhargavaea massiliensis	97.6526	96	0.0134701
T	FTPL01000001.1	CONTIG	1107353	1107813	1321445	JAHBCJ010000005.1	1	461	GCA_018390575.1	Bhargavaea massiliensis	97.6526	96	0.0348861
T	FTPL01000001.1	CONTIG	1107814	1108060	1321445	FNAR01000019.1	50295	50541	GCA_900101985.1	Bhargavaea beijingensis	99.7118	96	0.0186917
T	FTPL01000001.1	CONTIG	1108061	1108160	1321445	FNAR01000013.1	1	100	GCA_900101985.1	Bhargavaea beijingensis	99.7118	96	0.00756747
T	FTPL01000001.1	CONTIG	1108215	1108316	1321445	JBHTCT010000003.1	232	333	GCA_042665595.1	Bhargavaea changchunensis	98.0392	96	0.00771882
T	FTPL01000001.1	CONTIG	1116236	1125639	1321445	JBHLWY010000001.1	1204	10611	GCA_042432615.1	Bhargavaea ullalensis	80.5734	96	0.711645
T	FTPL01000001.1	CONTIG	1127937	1128801	1321445	JBHLWY010000001.1	13499	14357	GCA_042432615.1	Bhargavaea ullalensis	84.58	96	0.0654586
T	FTPL01000001.1	CONTIG	1128897	1130779	1321445	JBHLWY010000001.1	14468	16357	GCA_042432615.1	Bhargavaea ullalensis	87.7508	96	0.142496
T	FTPL01000001.1	CONTIG	1132312	1133014	1321445	JBHLWY010000001.1	19147	19850	GCA_042432615.1	Bhargavaea ullalensis	84.4633	96	0.0531993
T	FTPL01000001.1	CONTIG	1134457	1137607	1321445	JBHLWY010000001.1	21204	24368	GCA_042432615.1	Bhargavaea ullalensis	82.2103	96	0.238451
T	FTPL01000001.1	CONTIG	1142500	1144600	1321445	JBHLWY010000001.1	27827	29931	GCA_042432615.1	Bhargavaea ullalensis	84.7281	96	0.158993
T	FTPL01000001.1	CONTIG	1147063	1149233	1321445	JBHLWY010000001.1	36567	38737	GCA_042432615.1	Bhargavaea ullalensis	81.8473	96	0.16429
T	FTPL01000001.1	CONTIG	1154300	1154697	1321445	JBHLWY010000001.1	42839	43237	GCA_042432615.1	Bhargavaea ullalensis	90.8416	96	0.0301185
T	FTPL01000001.1	CONTIG	1158849	1160296	1321445	JBHLWY010000001.1	46513	47961	GCA_042432615.1	Bhargavaea ullalensis	84.5942	96	0.109577
T	FTPL01000001.1	CONTIG	1163704	1167256	1321445	JAHBCJ010000003.1	50145	53677	GCA_018390575.1	Bhargavaea massiliensis	77.6011	96	0.268872
T	FTPL01000001.1	CONTIG	1171414	1172265	1321445	JBHLWY010000001.1	59485	60336	GCA_042432615.1	Bhargavaea ullalensis	82.9439	96	0.0644749
T	FTPL01000001.1	CONTIG	1183560	1186535	1321445	JBHLWY010000001.1	65485	68443	GCA_042432615.1	Bhargavaea ullalensis	83.5231	96	0.225208
T	FTPL01000001.1	CONTIG	1196630	1199572	1321445	JBHLWY010000001.1	70004	72946	GCA_042432615.1	Bhargavaea ullalensis	84.9949	96	0.222711
T	FTPL01000001.1	CONTIG	1201371	1202832	1321445	FNAR01000002.1	135275	136733	GCA_900101985.1	Bhargavaea beijingensis	78.8331	96	0.110636
T	FTPL01000001.1	CONTIG	1203730	1206123	1321445	FNAR01000002.1	132070	134432	GCA_900101985.1	Bhargavaea beijingensis	77.6354	96	0.181165
T	FTPL01000001.1	CONTIG	1207434	1209077	1321445	JBHLWY010000001.1	84116	85759	GCA_042432615.1	Bhargavaea ullalensis	86.7638	96	0.124409
T	FTPL01000001.1	CONTIG	1210291	1211452	1321445	JBHLWY010000001.1	86971	88132	GCA_042432615.1	Bhargavaea ullalensis	85.9966	96	0.087934
T	FTPL01000001.1	CONTIG	1212324	1214386	1321445	JBHLWY010000001.1	88346	90417	GCA_042432615.1	Bhargavaea ullalensis	83.3574	96	0.156117
T	FTPL01000001.1	CONTIG	1219291	1221512	1321445	JBHLWY010000008.1	86590	88785	GCA_042432615.1	Bhargavaea ullalensis	83.8941	96	0.168149
T	FTPL01000001.1	CONTIG	1221571	1225556	1321445	JBHLWY010000008.1	82570	86557	GCA_042432615.1	Bhargavaea ullalensis	79.0986	96	0.301639
T	FTPL01000001.1	CONTIG	1226128	1228918	1321445	JBHLWY010000008.1	79191	81980	GCA_042432615.1	Bhargavaea ullalensis	81.8537	96	0.211208
T	FTPL01000001.1	CONTIG	1232974	1235666	1321445	JBHLWY010000008.1	71959	74643	GCA_042432615.1	Bhargavaea ullalensis	76.2115	96	0.203792
T	FTPL01000001.1	CONTIG	1236041	1239783	1321445	JBHLWY010000008.1	64388	68118	GCA_042432615.1	Bhargavaea ullalensis	83.7401	96	0.283251
T	FTPL01000001.1	CONTIG	1240027	1241107	1321445	JBHLWY010000008.1	63150	64232	GCA_042432615.1	Bhargavaea ullalensis	85.8065	96	0.0818044
T	FTPL01000001.1	CONTIG	1241434	1243134	1321445	JBHLWY010000008.1	61334	63034	GCA_042432615.1	Bhargavaea ullalensis	88.4728	96	0.128723
T	FTPL01000001.1	CONTIG	1243261	1244606	1321445	JBHLWY010000008.1	59858	61205	GCA_042432615.1	Bhargavaea ullalensis	82.1534	96	0.101858
T	FTPL01000001.1	CONTIG	1245224	1247812	1321445	JBHLWY010000008.1	57143	59728	GCA_042432615.1	Bhargavaea ullalensis	88.846	96	0.195922
T	FTPL01000001.1	CONTIG	1248170	1251389	1321445	JBHLWY010000008.1	53757	56973	GCA_042432615.1	Bhargavaea ullalensis	85.9264	96	0.243673
