# ANI ranges report for assembly: GCA_000154285.1
# Submitted organism: Amedibacillus dolichus DSM 3991 (taxid = 428127, rank = no rank, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Amedibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Brotaphodocola catenula (taxid = 2885361, rank = species, lineage = Bacteria; Bacillati; Bacillota; Clostridia; Lachnospirales; Lachnospiraceae; Brotaphodocola)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
T	DS483460.1	SCAFFOLD	6323	7080	107844	JAOQKC010000028.1	21854	22611	GCA_025567165.1	Laedolimicola ammoniilytica	95.6464	96	0.702867
T	DS483460.1	SCAFFOLD	7081	7237	107844	CP060634.1	2357012	2357168	GCA_014337195.1	Qiania dongpingensis	100	96	0.145581
T	DS483460.1	SCAFFOLD	7238	7456	107844	JAOQKC010000001.1	119216	119434	GCA_025567165.1	Laedolimicola ammoniilytica	96.5217	96	0.203071
T	DS483460.1	SCAFFOLD	7457	7927	107844	JAOQKC010000013.1	9738	10208	GCA_025567165.1	Laedolimicola ammoniilytica	96.5217	96	0.436742
T	DS483460.1	SCAFFOLD	7928	8442	107844	CP060634.1	2357859	2358373	GCA_014337195.1	Qiania dongpingensis	95.1456	96	0.477542
T	DS483460.1	SCAFFOLD	8443	8807	107844	WMBC01000020.1	23839	24203	GCA_009707925.1	Blautia luti	95.8904	96	0.338452
T	DS483460.1	SCAFFOLD	8808	11575	107844	JAOQJY010000040.1	2050	4818	GCA_025567525.1	Gallintestinimicrobium propionicum	96.1025	96	2.56667
T	DS483460.1	SCAFFOLD	11576	11696	107844	JAOQKC010000013.1	13857	13977	GCA_025567165.1	Laedolimicola ammoniilytica	87.5683	96	0.112199
T	DS483460.1	SCAFFOLD	11697	12699	107844	JAOQKC010000001.1	125386	126388	GCA_025567165.1	Laedolimicola ammoniilytica	87.5683	96	0.930047
T	DS483460.1	SCAFFOLD	12700	13761	107844	JAOQKC010000013.1	15040	16101	GCA_025567165.1	Laedolimicola ammoniilytica	87.5683	96	0.984756
T	DS483460.1	SCAFFOLD	13762	17416	107844	WMBC01000010.1	69683	73337	GCA_009707925.1	Blautia luti	78.203	96	3.38915
T	DS483460.1	SCAFFOLD	17417	25570	107844	JAOQKC010000013.1	19776	27929	GCA_025567165.1	Laedolimicola ammoniilytica	96.924	96	7.56092
T	DS483460.1	SCAFFOLD	58423	63037	107844	AP019695.1	1137228	1141842	GCA_010537155.1	Amedibacterium intestinale	84.8131	96	4.27933
T	DS483462.1	SCAFFOLD	45945	46411	58373	JAOQJY010000005.1	193360	193826	GCA_025567525.1	Gallintestinimicrobium propionicum	97.4304	96	0.800027
T	DS483462.1	SCAFFOLD	46412	58373	58373	JAAXCM010000055.1	2001	13959	GCA_019734885.1	Coprococcus catus	96.4163	96	20.4924
T	DS483466.1	SCAFFOLD	5243	5978	36468	AP019695.1	414328	415063	GCA_010537155.1	Amedibacterium intestinale	86.8102	96	2.01821
T	DS483468.1	SCAFFOLD	1	257	8857	JAOQJY010000036.1	9409	9665	GCA_025567525.1	Gallintestinimicrobium propionicum	96.4981	96	2.90166
T	DS483468.1	SCAFFOLD	258	721	8857	VUMT01000038.1	801	1264	GCA_009696045.1	Velocimicrobium porci	93.5345	96	5.23879
T	DS483468.1	SCAFFOLD	722	1908	8857	JAOQKC010000001.1	109608	110794	GCA_025567165.1	Laedolimicola ammoniilytica	97.5672	96	13.4018
T	DS483468.1	SCAFFOLD	1909	2369	8857	JAOQKC010000042.1	1	461	GCA_025567165.1	Laedolimicola ammoniilytica	97.5672	96	5.20492
T	DS483468.1	SCAFFOLD	2370	2694	8857	JAOQKC010000001.1	108855	109179	GCA_025567165.1	Laedolimicola ammoniilytica	97.5672	96	3.66941
T	DS483468.1	SCAFFOLD	2695	8792	8857	JACRTB010000045.1	5027	11121	GCA_014385025.1	Yanshouia hominis	97.0318	96	68.8495
T	DS483473.1	SCAFFOLD	1	181	200149	JAVYJB010000028.1	15140	15320	GCA_032490495.1	Pilosibacter fragilis	96.1326	96	0.0904326
T	DS483473.1	SCAFFOLD	182	11440	200149	AP028156.1	2439780	2451039	GCA_033096465.1	Blautia luti	99.3253	96	5.62531
T	DS483473.1	SCAFFOLD	11498	12716	200149	JAVYJB010000015.1	74083	75301	GCA_032490495.1	Pilosibacter fragilis	98.1952	96	0.609046
T	DS483473.1	SCAFFOLD	12717	13261	200149	JAOQKC010000028.1	30704	31248	GCA_025567165.1	Laedolimicola ammoniilytica	96.1468	96	0.272297
T	DS483473.1	SCAFFOLD	13262	13463	200149	JACRTB010000006.1	172012	172213	GCA_014385025.1	Yanshouia hominis	93.5644	96	0.100925
T	DS483473.1	SCAFFOLD	13485	14441	200149	JAOQJY010000036.1	14081	15037	GCA_025567525.1	Gallintestinimicrobium propionicum	96.3427	96	0.478144
T	DS483473.1	SCAFFOLD	14442	18962	200149	AP028156.1	581985	586505	GCA_033096465.1	Blautia luti	96.1734	96	2.25882
T	DS483473.1	SCAFFOLD	18963	20665	200149	JAOQKC010000013.1	1	1703	GCA_025567165.1	Laedolimicola ammoniilytica	96.5351	96	0.850866
T	DS483473.1	SCAFFOLD	20666	21040	200149	JAOQKC010000028.1	38705	39079	GCA_025567165.1	Laedolimicola ammoniilytica	96.5351	96	0.18736
T	DS483473.1	SCAFFOLD	21041	21296	200149	JAVYJB010000026.1	28514	28769	GCA_032490495.1	Pilosibacter fragilis	96.0938	96	0.127905
T	DS483473.1	SCAFFOLD	21297	21621	200149	JAOQKC010000028.1	39336	39660	GCA_025567165.1	Laedolimicola ammoniilytica	99.3846	96	0.162379
T	DS483473.1	SCAFFOLD	21622	23810	200149	CP102279.1	615979	618167	GCA_025150245.1	Dorea formicigenerans	96.0713	96	1.09369
T	DS483473.1	SCAFFOLD	23811	25219	200149	BHGK01000001.1	1113652	1115060	GCA_003574295.1	Mediterraneibacter butyricigenes	96.5224	96	0.703976
T	DS483473.1	SCAFFOLD	25247	25484	200149	BHGK01000001.1	1115753	1115990	GCA_003574295.1	Mediterraneibacter butyricigenes	94.1176	96	0.118911
T	DS483473.1	SCAFFOLD	25485	28270	200149	JAVYJB010000026.1	20992	23777	GCA_032490495.1	Pilosibacter fragilis	98.1335	96	1.39196
T	DS483473.1	SCAFFOLD	28271	28565	200149	BHGK01000001.1	1118777	1119071	GCA_003574295.1	Mediterraneibacter butyricigenes	94.5763	96	0.14739
T	DS483473.1	SCAFFOLD	28566	32404	200149	JAVYJB010000026.1	16854	20696	GCA_032490495.1	Pilosibacter fragilis	96.9043	96	1.91807
T	DS483473.1	SCAFFOLD	32410	38386	200149	AP028156.1	623132	629110	GCA_033096465.1	Blautia luti	96.3551	96	2.98628
T	DS483473.1	SCAFFOLD	38387	39134	200149	JAOQKC010000021.1	794	1541	GCA_025567165.1	Laedolimicola ammoniilytica	98.1283	96	0.373722
T	DS483473.1	SCAFFOLD	39135	39340	200149	JAOQJY010000007.1	146751	146956	GCA_025567525.1	Gallintestinimicrobium propionicum	93.2039	96	0.102923
T	DS483473.1	SCAFFOLD	39341	39836	200149	JAVYJB010000012.1	100153	100648	GCA_032490495.1	Pilosibacter fragilis	97.4743	96	0.247815
T	DS483473.1	SCAFFOLD	39837	40409	200149	JAVYJB010000017.1	38799	39371	GCA_032490495.1	Pilosibacter fragilis	97.4743	96	0.286287
T	DS483473.1	SCAFFOLD	40474	41586	200149	JAOQKC010000021.1	2881	3993	GCA_025567165.1	Laedolimicola ammoniilytica	96.5858	96	0.556086
T	DS483473.1	SCAFFOLD	41587	42125	200149	AP028156.1	622586	623124	GCA_033096465.1	Blautia luti	99.4434	96	0.269299
T	DS483473.1	SCAFFOLD	42434	43260	200149	JAVYJB010000017.1	34311	35137	GCA_032490495.1	Pilosibacter fragilis	98.43	96	0.413192
T	DS483473.1	SCAFFOLD	43261	44414	200149	CP102279.1	585643	586798	GCA_025150245.1	Dorea formicigenerans	92.4072	96	0.57657
T	DS483473.1	SCAFFOLD	44415	44640	200149	JAVYJB010000017.1	8190	8415	GCA_032490495.1	Pilosibacter fragilis	96.9027	96	0.112916
T	DS483473.1	SCAFFOLD	44641	47339	200149	CP102279.1	570450	573151	GCA_025150245.1	Dorea formicigenerans	96.2278	96	1.3485
T	DS483473.1	SCAFFOLD	47340	49326	200149	JAOQJY010000005.1	193827	195813	GCA_025567525.1	Gallintestinimicrobium propionicum	95.8815	96	0.99276
T	DS483473.1	SCAFFOLD	49395	49911	200149	JAVYJB010000004.1	201439	201960	GCA_032490495.1	Pilosibacter fragilis	90.0574	96	0.258308
T	DS483473.1	SCAFFOLD	49912	50724	200149	AP019711.1	1509675	1510488	GCA_010537335.1	Amedibacterium intestinale	86.3636	96	0.406197
T	DS483473.1	SCAFFOLD	88134	88284	200149	WUUQ01000001.1	627521	627675	GCA_009831105.1	Copranaerobaculum intestinale	90.4459	96	0.0754438
T	DS483473.1	SCAFFOLD	103475	105198	200149	WUUQ01000002.1	653322	655045	GCA_009831105.1	Copranaerobaculum intestinale	82.6087	96	0.861358
T	DS483473.1	SCAFFOLD	155389	158474	200149	WUUQ01000003.1	17008	20091	GCA_009831105.1	Copranaerobaculum intestinale	77.6421	96	1.54185
T	DS483473.1	SCAFFOLD	158475	160311	200149	AP019695.1	2540053	2541890	GCA_010537155.1	Amedibacterium intestinale	71.8431	96	0.917816
T	DS483473.1	SCAFFOLD	160312	169729	200149	WUUQ01000003.1	5773	15184	GCA_009831105.1	Copranaerobaculum intestinale	78.0166	96	4.70549
T	DS483473.1	SCAFFOLD	170800	175140	200149	AP019695.1	2525573	2529912	GCA_010537155.1	Amedibacterium intestinale	87.0094	96	2.16888
T	DS483473.1	SCAFFOLD	180721	180876	200149	AP019695.1	118486	118648	GCA_010537155.1	Amedibacterium intestinale	83.4356	96	0.0779419
T	DS483473.1	SCAFFOLD	180877	183773	200149	WUUQ01000010.1	1824	4713	GCA_009831105.1	Copranaerobaculum intestinale	91.7182	96	1.44742
T	DS483473.1	SCAFFOLD	183774	183973	200149	AP019695.1	115424	115599	GCA_010537155.1	Amedibacterium intestinale	71.2195	96	0.0999256
T	DS483473.1	SCAFFOLD	183974	184490	200149	WMBC01000029.1	870	1391	GCA_009707925.1	Blautia luti	85.3333	96	0.258308
T	DS483473.1	SCAFFOLD	184491	185535	200149	WUUQ01000010.1	16	1058	GCA_009831105.1	Copranaerobaculum intestinale	91.5076	96	0.522111
T	DS483473.1	SCAFFOLD	185536	185720	200149	AP019695.1	113679	113861	GCA_010537155.1	Amedibacterium intestinale	75.1295	96	0.0924311
T	DS483473.1	SCAFFOLD	190199	194326	200149	AP019695.1	2516148	2520274	GCA_010537155.1	Amedibacterium intestinale	80.1778	96	2.06246
T	DS483473.1	SCAFFOLD	194511	197477	200149	AP019695.1	2513148	2516086	GCA_010537155.1	Amedibacterium intestinale	79.7338	96	1.4824
T	DS483474.1	SCAFFOLD	23172	25077	365126	AP019695.1	2056721	2058610	GCA_010537155.1	Amedibacterium intestinale	82.5405	96	0.522012
T	DS483474.1	SCAFFOLD	209881	210300	365126	AP019695.1	2182861	2183282	GCA_010537155.1	Amedibacterium intestinale	75.8216	96	0.115029
T	DS483474.1	SCAFFOLD	210301	210547	365126	WUUQ01000001.1	330997	331247	GCA_009831105.1	Copranaerobaculum intestinale	86.2745	96	0.0676479
T	DS483474.1	SCAFFOLD	332376	333983	365126	AP019695.1	2424256	2425861	GCA_010537155.1	Amedibacterium intestinale	81.3622	96	0.440396
T	DS483474.1	SCAFFOLD	359455	359585	365126	WUUQ01000008.1	3011	3140	GCA_009831105.1	Copranaerobaculum intestinale	98.4733	96	0.035878
T	DS483474.1	SCAFFOLD	359586	359736	365126	AP019695.1	2105877	2106028	GCA_010537155.1	Amedibacterium intestinale	93.668	96	0.0413556
T	DS483474.1	SCAFFOLD	359737	361332	365126	AP019695.1	2857156	2858748	GCA_010537155.1	Amedibacterium intestinale	93.668	96	0.437109
T	DS483474.1	SCAFFOLD	361392	361747	365126	AP019695.1	2942189	2942544	GCA_010537155.1	Amedibacterium intestinale	97.3527	96	0.0975006
T	DS483474.1	SCAFFOLD	361748	362130	365126	AP019695.1	2239827	2240214	GCA_010537155.1	Amedibacterium intestinale	97.3527	96	0.104895
T	DS483474.1	SCAFFOLD	362131	364068	365126	AP019695.1	2939865	2941802	GCA_010537155.1	Amedibacterium intestinale	97.3527	96	0.530776
T	DS483475.1	SCAFFOLD	24803	26550	291535	AP019695.1	464512	466267	GCA_010537155.1	Amedibacterium intestinale	74.8318	96	0.599585
T	DS483475.1	SCAFFOLD	124205	127582	291535	AP019695.1	2341970	2345366	GCA_010537155.1	Amedibacterium intestinale	80.6838	96	1.15869
T	DS483475.1	SCAFFOLD	171142	171600	291535	AP019695.1	692549	693008	GCA_010537155.1	Amedibacterium intestinale	81.0345	96	0.157443
-	DS483476.1	SCAFFOLD	163513	163684	180925	WUUQ01000004.1	78125	78292	GCA_009831105.1	Copranaerobaculum intestinale	93.0636	96	0.095067
T	DS483477.1	SCAFFOLD	1	880	453733	JAOQKC010000013.1	10209	11088	GCA_025567165.1	Laedolimicola ammoniilytica	91.5909	96	0.193947
T	DS483477.1	SCAFFOLD	881	1385	453733	CP060634.1	2358751	2359255	GCA_014337195.1	Qiania dongpingensis	92.6733	96	0.111299
T	DS483477.1	SCAFFOLD	1386	2372	453733	WUUQ01000003.1	65173	66159	GCA_009831105.1	Copranaerobaculum intestinale	95.846	96	0.217529
T	DS483477.1	SCAFFOLD	2373	3621	453733	AP028156.1	592799	594052	GCA_033096465.1	Blautia luti	96.9697	96	0.275272
T	DS483477.1	SCAFFOLD	3645	13848	453733	JACRTD010000006.1	149772	159972	GCA_014385085.1	Youxingia wuxianensis	98.1597	96	2.2489
T	DS483477.1	SCAFFOLD	57351	58761	453733	AP019695.1	2952769	2954170	GCA_010537155.1	Amedibacterium intestinale	83.8846	96	0.310976
T	DS483477.1	SCAFFOLD	60097	60518	453733	AP019695.1	2952342	2952764	GCA_010537155.1	Amedibacterium intestinale	88.2075	96	0.0930062
T	DS483477.1	SCAFFOLD	70416	70532	453733	WUUQ01000005.1	36358	36479	GCA_009831105.1	Copranaerobaculum intestinale	90.1639	96	0.0257861
T	DS483477.1	SCAFFOLD	77714	77828	453733	WUUQ01000001.1	800437	800553	GCA_009831105.1	Copranaerobaculum intestinale	91.5966	96	0.0253453
T	DS483477.1	SCAFFOLD	77829	79417	453733	AP019695.1	1170154	1171764	GCA_010537155.1	Amedibacterium intestinale	76.7671	96	0.350206
T	DS483477.1	SCAFFOLD	147303	150842	453733	AP019695.1	1055610	1059152	GCA_010537155.1	Amedibacterium intestinale	83.7929	96	0.780195
T	DS483477.1	SCAFFOLD	163599	163868	453733	AP019695.1	2951856	2952115	GCA_010537155.1	Amedibacterium intestinale	92.5926	96	0.0595064
T	DS483477.1	SCAFFOLD	163873	164125	453733	AP019695.1	1107404	1107649	GCA_010537155.1	Amedibacterium intestinale	91.4729	96	0.0557597
T	DS483477.1	SCAFFOLD	194775	194898	453733	AP019711.1	1807224	1807347	GCA_010537335.1	Amedibacterium intestinale	71.5385	96	0.0273288
T	DS483477.1	SCAFFOLD	248750	249482	453733	AP019695.1	149397	150107	GCA_010537155.1	Amedibacterium intestinale	89.4452	96	0.161549
T	DS483477.1	SCAFFOLD	382393	382533	453733	AP019695.1	324911	325051	GCA_010537155.1	Amedibacterium intestinale	91.4894	96	0.0310755
T	DS483477.1	SCAFFOLD	382534	382677	453733	AP019711.1	461613	461746	GCA_010537335.1	Amedibacterium intestinale	73.9726	96	0.0317367
T	DS483477.1	SCAFFOLD	385077	390090	453733	AP019695.1	2363364	2368346	GCA_010537155.1	Amedibacterium intestinale	92.0959	96	1.10506
T	DS483477.1	SCAFFOLD	395297	396515	453733	AP019695.1	308470	309689	GCA_010537155.1	Amedibacterium intestinale	82.0033	96	0.26866
T	DS483478.1	SCAFFOLD	12645	12934	278946	AP019711.1	1757287	1757575	GCA_010537335.1	Amedibacterium intestinale	87.6712	96	0.103963
T	DS483478.1	SCAFFOLD	34933	36887	278946	AP019711.1	2461169	2463128	GCA_010537335.1	Amedibacterium intestinale	83.715	96	0.700852
T	DS483478.1	SCAFFOLD	189053	191292	278946	AP019711.1	1490890	1493119	GCA_010537335.1	Amedibacterium intestinale	80.7692	96	0.803023
T	DS483478.1	SCAFFOLD	193410	195027	278946	AP019711.1	1486993	1488596	GCA_010537335.1	Amedibacterium intestinale	81.6127	96	0.580041
T	DS483478.1	SCAFFOLD	229407	229650	278946	AP019711.1	2354930	2355176	GCA_010537335.1	Amedibacterium intestinale	91.9355	96	0.0874721
T	DS483478.1	SCAFFOLD	243484	244275	278946	AP019695.1	739338	740131	GCA_010537155.1	Amedibacterium intestinale	89.0566	96	0.283926
T	DS483478.1	SCAFFOLD	255155	255329	278946	AP019711.1	1661934	1662111	GCA_010537335.1	Amedibacterium intestinale	96.0894	96	0.0627362
T	DS483478.1	SCAFFOLD	255952	256093	278946	AP019711.1	82300	82439	GCA_010537335.1	Amedibacterium intestinale	90.9722	96	0.0509059
