# ANI ranges report for assembly: GCA_008807035.1
# Submitted organism: Psychrobacillus sp. AK 1817 (taxid = 2303505, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Psychrobacillus)
# Submitted Organism Has Type Assembly: No
# Best match: Psychrobacillus faecigallinarum (taxid = 2762235, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Psychrobacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	CP031739.1	CIRCULAR	546576	625455	4096020	JACSQO010000004.1	76	78923	GCA_014836595.1	Psychrobacillus faecigallinarum	99.0655	96	1.92577
-	CP031739.1	CIRCULAR	625456	630536	4096020	JACSQO010000007.1	199575	204648	GCA_014836595.1	Psychrobacillus faecigallinarum	99.0655	96	0.124047
-	CP031739.1	CIRCULAR	630537	743207	4096020	JACSQO010000007.1	70717	183326	GCA_014836595.1	Psychrobacillus faecigallinarum	99.0655	96	2.75074
-	CP031739.1	CIRCULAR	743331	782367	4096020	JACSQO010000007.1	31687	70716	GCA_014836595.1	Psychrobacillus faecigallinarum	99.1778	96	0.953047
-	CP031739.1	CIRCULAR	782422	801859	4096020	JACSQO010000007.1	12231	31686	GCA_014836595.1	Psychrobacillus faecigallinarum	97.7416	96	0.474558
-	CP031739.1	CIRCULAR	801919	808819	4096020	JACSQO010000007.1	5306	12230	GCA_014836595.1	Psychrobacillus faecigallinarum	96.9213	96	0.168481
-	CP031739.1	CIRCULAR	808902	809441	4096020	JACSQO010000007.1	4002	4527	GCA_014836595.1	Psychrobacillus faecigallinarum	87.2694	96	0.0131835
-	CP031739.1	CIRCULAR	809532	810185	4096020	JACSQO010000001.1	783006	783659	GCA_014836595.1	Psychrobacillus faecigallinarum	95.8716	96	0.0159667
-	CP031739.1	CIRCULAR	811357	812263	4096020	JACSQO010000001.1	775132	776039	GCA_014836595.1	Psychrobacillus faecigallinarum	98.8987	96	0.0221434
-	CP031739.1	CIRCULAR	814302	815348	4096020	JACSQO010000017.1	2264	3310	GCA_014836595.1	Psychrobacillus faecigallinarum	98.8539	96	0.0255614
-	CP031739.1	CIRCULAR	815726	816907	4096020	JACSQO010000017.1	3312	4492	GCA_014836595.1	Psychrobacillus faecigallinarum	93.75	96	0.0288573
-	CP031739.1	CIRCULAR	817616	838989	4096020	JACSQO010000017.1	5812	27185	GCA_014836595.1	Psychrobacillus faecigallinarum	99.077	96	0.521824
-	CP031739.1	CIRCULAR	838990	842317	4096020	JACSQO010000001.1	15914	19241	GCA_014836595.1	Psychrobacillus faecigallinarum	99.077	96	0.0812496
-	CP031739.1	CIRCULAR	842969	843330	4096020	JACSQO010000001.1	19596	19957	GCA_014836595.1	Psychrobacillus faecigallinarum	90.9091	96	0.00883785
-	CP031739.1	CIRCULAR	844919	846542	4096020	JACSQO010000001.1	22538	24164	GCA_014836595.1	Psychrobacillus faecigallinarum	89.3669	96	0.0396482
-	CP031739.1	CIRCULAR	847179	847512	4096020	FOXU01000001.1	592805	593137	GCA_900115805.1	Psychrobacillus psychrotolerans	93.1138	96	0.00815426
-	CP031739.1	CIRCULAR	847692	847941	4096020	FOXU01000001.1	593219	593468	GCA_900115805.1	Psychrobacillus psychrotolerans	94	96	0.00610349
-	CP031739.1	CIRCULAR	847942	848478	4096020	JACSQO010000017.1	27186	27726	GCA_014836595.1	Psychrobacillus faecigallinarum	92.9303	96	0.0131103
-	CP031739.1	CIRCULAR	848479	848913	4096020	JACSQO010000002.1	570004	570437	GCA_014836595.1	Psychrobacillus faecigallinarum	92.9303	96	0.0106201
-	CP031739.1	CIRCULAR	849659	849999	4096020	JACSQO010000001.1	774794	775131	GCA_014836595.1	Psychrobacillus faecigallinarum	97.654	96	0.00832515
-	CP031739.1	CIRCULAR	850008	850111	4096020	BMIE01000015.1	1	104	GCA_014641675.1	Psychrobacillus lasiicapitis	91.5094	96	0.00253905
-	CP031739.1	CIRCULAR	850112	851025	4096020	JAMKBK010000020.1	4556	5475	GCA_027563345.1	Psychrobacillus psychrodurans	88.2863	96	0.0223143
-	CP031739.1	CIRCULAR	851026	851221	4096020	JACSQO010000030.1	387	582	GCA_014836595.1	Psychrobacillus faecigallinarum	94.3878	96	0.00478513
-	CP031739.1	CIRCULAR	851222	851608	4096020	BMIE01000022.1	1	387	GCA_014641675.1	Psychrobacillus lasiicapitis	93.5401	96	0.0094482
-	CP031739.1	CIRCULAR	852665	853086	4096020	JACSQO010000005.1	162327	162748	GCA_014836595.1	Psychrobacillus faecigallinarum	92.9412	96	0.0103027
-	CP031739.1	CIRCULAR	853656	854687	4096020	JAIZDB010000044.1	2957	3990	GCA_029533155.1	Psychrobacillus antarcticus	92.0696	96	0.0251952
-	CP031739.1	CIRCULAR	856037	856348	4096020	JBAWSY010000024.1	30820	31132	GCA_037104765.1	Psychrobacillus mangrovi	90.4762	96	0.00761715
-	CP031739.1	CIRCULAR	856737	857487	4096020	BMIE01000002.1	701514	702251	GCA_014641675.1	Psychrobacillus lasiicapitis	91.1493	96	0.0183349
-	CP031739.1	CIRCULAR	859595	860475	4096020	JAMKBK010000003.1	535263	536138	GCA_027563345.1	Psychrobacillus psychrodurans	90.487	96	0.0215087
-	CP031739.1	CIRCULAR	865008	870319	4096020	JACSQO010000001.1	24665	30001	GCA_014836595.1	Psychrobacillus faecigallinarum	97.8384	96	0.129687
-	CP031739.1	CIRCULAR	870320	874866	4096020	JACSQO010000001.1	31247	35796	GCA_014836595.1	Psychrobacillus faecigallinarum	97.8384	96	0.11101
-	CP031739.1	CIRCULAR	875147	876643	4096020	JACSQO010000001.1	35797	37285	GCA_014836595.1	Psychrobacillus faecigallinarum	97.3948	96	0.0365477
-	CP031739.1	CIRCULAR	876668	878906	4096020	JACSQO010000001.1	38445	40684	GCA_014836595.1	Psychrobacillus faecigallinarum	98.6607	96	0.0546628
-	CP031739.1	CIRCULAR	879044	934716	4096020	JACSQO010000001.1	40685	96428	GCA_014836595.1	Psychrobacillus faecigallinarum	98.5718	96	1.3592
-	CP031739.1	CIRCULAR	937031	966871	4096020	JACSQO010000001.1	96429	126251	GCA_014836595.1	Psychrobacillus faecigallinarum	99.0149	96	0.728536
-	CP031739.1	CIRCULAR	966973	1038343	4096020	JACSQO010000001.1	126295	197665	GCA_014836595.1	Psychrobacillus faecigallinarum	99.378	96	1.74245
-	CP031739.1	CIRCULAR	1038655	1141713	4096020	JACSQO010000001.1	197963	301028	GCA_014836595.1	Psychrobacillus faecigallinarum	99.5264	96	2.51608
-	CP031739.1	CIRCULAR	1141714	1238783	4096020	JACSQO010000001.1	301132	398199	GCA_014836595.1	Psychrobacillus faecigallinarum	99.5264	96	2.36986
-	CP031739.1	CIRCULAR	1239892	1240008	4096020	VDGH01000013.1	19382	19498	GCA_006861795.1	Psychrobacillus lasiicapitis	98.2906	96	0.00285643
-	CP031739.1	CIRCULAR	1240009	1240121	4096020	JAMKBK010000003.1	539512	539624	GCA_027563345.1	Psychrobacillus psychrodurans	98.2301	96	0.00275878
-	CP031739.1	CIRCULAR	1240122	1240560	4096020	BMIE01000015.1	18796	19234	GCA_014641675.1	Psychrobacillus lasiicapitis	97.4943	96	0.0107177
-	CP031739.1	CIRCULAR	1240953	1252656	4096020	JACSQO010000001.1	398232	409937	GCA_014836595.1	Psychrobacillus faecigallinarum	99.1721	96	0.285741
-	CP031739.1	CIRCULAR	1252746	1256226	4096020	JACSQO010000001.1	415308	418788	GCA_014836595.1	Psychrobacillus faecigallinarum	99.3967	96	0.0849849
-	CP031739.1	CIRCULAR	1256335	1277975	4096020	JACSQO010000001.1	418789	440425	GCA_014836595.1	Psychrobacillus faecigallinarum	99.295	96	0.528342
-	CP031739.1	CIRCULAR	1277976	1374304	4096020	JACSQO010000001.1	440639	536919	GCA_014836595.1	Psychrobacillus faecigallinarum	99.295	96	2.35177
-	CP031739.1	CIRCULAR	1374873	1393276	4096020	JACSQO010000001.1	536931	555331	GCA_014836595.1	Psychrobacillus faecigallinarum	98.1098	96	0.449314
-	CP031739.1	CIRCULAR	1393892	1395457	4096020	JACSQO010000001.1	556523	558087	GCA_014836595.1	Psychrobacillus faecigallinarum	85.5422	96	0.0382322
-	CP031739.1	CIRCULAR	1395522	1396542	4096020	JACSQO010000001.1	558186	559206	GCA_014836595.1	Psychrobacillus faecigallinarum	96.1802	96	0.0249266
-	CP031739.1	CIRCULAR	1398241	1401983	4096020	JACSQO010000001.1	560031	563800	GCA_014836595.1	Psychrobacillus faecigallinarum	90.849	96	0.0913814
-	CP031739.1	CIRCULAR	1405404	1407860	4096020	JACSQO010000001.1	566219	568663	GCA_014836595.1	Psychrobacillus faecigallinarum	88.916	96	0.0599851
-	CP031739.1	CIRCULAR	1407861	1408047	4096020	JBAWSY010000004.1	78723	78909	GCA_037104765.1	Psychrobacillus mangrovi	68.254	96	0.00456541
-	CP031739.1	CIRCULAR	1408048	1409351	4096020	JAMKBK010000002.1	18119	19425	GCA_027563345.1	Psychrobacillus psychrodurans	82.6585	96	0.0318358
-	CP031739.1	CIRCULAR	1409352	1446926	4096020	JACSQO010000001.1	570197	607779	GCA_014836595.1	Psychrobacillus faecigallinarum	97.1553	96	0.917354
-	CP031739.1	CIRCULAR	1447098	1450212	4096020	JACSQO010000001.1	607972	611077	GCA_014836595.1	Psychrobacillus faecigallinarum	80.1534	96	0.0760494
-	CP031739.1	CIRCULAR	1450996	1485359	4096020	JACSQO010000001.1	612570	646932	GCA_014836595.1	Psychrobacillus faecigallinarum	99.7789	96	0.838961
-	CP031739.1	CIRCULAR	1485455	1539017	4096020	JACSQO010000001.1	650189	703742	GCA_014836595.1	Psychrobacillus faecigallinarum	99.0816	96	1.30768
-	CP031739.1	CIRCULAR	1543163	1571487	4096020	JACSQO010000001.1	703793	732091	GCA_014836595.1	Psychrobacillus faecigallinarum	98.9728	96	0.691525
-	CP031739.1	CIRCULAR	1573728	1592096	4096020	JACSQO010000001.1	732092	750467	GCA_014836595.1	Psychrobacillus faecigallinarum	98.6561	96	0.44846
-	CP031739.1	CIRCULAR	1594265	1601478	4096020	JACSQO010000001.1	750468	757698	GCA_014836595.1	Psychrobacillus faecigallinarum	98.7702	96	0.176122
-	CP031739.1	CIRCULAR	1601510	1602345	4096020	FOXU01000001.1	21691	22525	GCA_900115805.1	Psychrobacillus psychrotolerans	96.1814	96	0.0204101
-	CP031739.1	CIRCULAR	1602362	1618843	4096020	JACSQO010000001.1	757699	774181	GCA_014836595.1	Psychrobacillus faecigallinarum	99.4965	96	0.402391
-	CP031739.1	CIRCULAR	1619246	1619409	4096020	JACSQO010000011.1	1915	2079	GCA_014836595.1	Psychrobacillus faecigallinarum	87.9518	96	0.00400389
-	CP031739.1	CIRCULAR	1619549	1621478	4096020	JAIZDB010000044.1	4209	6132	GCA_029533155.1	Psychrobacillus antarcticus	94.4588	96	0.0471189
-	CP031739.1	CIRCULAR	1623901	1624563	4096020	FOXU01000001.1	35860	36521	GCA_900115805.1	Psychrobacillus psychrotolerans	90.1961	96	0.0161864
-	CP031739.1	CIRCULAR	1626369	1651675	4096020	JACSQO010000001.1	787454	812752	GCA_014836595.1	Psychrobacillus faecigallinarum	98.9846	96	0.617844
-	CP031739.1	CIRCULAR	1651768	1658024	4096020	JACSQO010000001.1	812753	819004	GCA_014836595.1	Psychrobacillus faecigallinarum	98.3002	96	0.152758
-	CP031739.1	CIRCULAR	1658025	1658648	4096020	JACSQO010000001.1	819108	819732	GCA_014836595.1	Psychrobacillus faecigallinarum	98.3002	96	0.0152343
-	CP031739.1	CIRCULAR	1662273	1662892	4096020	JBAWSY010000037.1	12719	13339	GCA_037104765.1	Psychrobacillus mangrovi	91.0256	96	0.0151366
-	CP031739.1	CIRCULAR	1667629	1676158	4096020	JACSQO010000001.1	829336	837866	GCA_014836595.1	Psychrobacillus faecigallinarum	97.6535	96	0.208251
-	CP031739.1	CIRCULAR	1676159	1682407	4096020	JACSQO010000001.1	838274	844527	GCA_014836595.1	Psychrobacillus faecigallinarum	97.6535	96	0.152563
-	CP031739.1	CIRCULAR	1682603	1689400	4096020	JACSQO010000001.1	844536	851321	GCA_014836595.1	Psychrobacillus faecigallinarum	96.8672	96	0.165966
-	CP031739.1	CIRCULAR	1693917	1694488	4096020	JAIZDB010000023.1	38182	38753	GCA_029533155.1	Psychrobacillus antarcticus	83.3043	96	0.0139648
-	CP031739.1	CIRCULAR	1694489	1742425	4096020	JACSQO010000001.1	855860	903789	GCA_014836595.1	Psychrobacillus faecigallinarum	98.1198	96	1.17033
-	CP031739.1	CIRCULAR	1742925	1743491	4096020	CP031223.1	3559464	3560047	GCA_008973485.1	Psychrobacillus glaciei	88.3761	96	0.0138427
-	CP031739.1	CIRCULAR	1743929	1744487	4096020	CP031223.1	3046978	3047538	GCA_008973485.1	Psychrobacillus glaciei	89.1459	96	0.0136474
-	CP031739.1	CIRCULAR	1744850	1746647	4096020	JACSQO010000001.1	903930	905728	GCA_014836595.1	Psychrobacillus faecigallinarum	97.8321	96	0.0438963
-	CP031739.1	CIRCULAR	1746745	1748377	4096020	JACSQO010000011.1	2742	4373	GCA_014836595.1	Psychrobacillus faecigallinarum	99.6938	96	0.039868
-	CP031739.1	CIRCULAR	1750386	1750974	4096020	BMIE01000002.1	695835	696425	GCA_014641675.1	Psychrobacillus lasiicapitis	87.5	96	0.0143798
-	CP031739.1	CIRCULAR	1751185	1752118	4096020	JAMKBK010000012.1	37994	38928	GCA_027563345.1	Psychrobacillus psychrodurans	88.7821	96	0.0228026
-	CP031739.1	CIRCULAR	1754721	1756682	4096020	JACSQO010000001.1	907250	909216	GCA_014836595.1	Psychrobacillus faecigallinarum	97.0051	96	0.0479002
-	CP031739.1	CIRCULAR	1756699	1757000	4096020	BMIE01000018.1	3810	4112	GCA_014641675.1	Psychrobacillus lasiicapitis	94.7195	96	0.00737301
-	CP031739.1	CIRCULAR	1757001	1757521	4096020	JBAWSY010000036.1	10756	11276	GCA_037104765.1	Psychrobacillus mangrovi	94.4338	96	0.0127197
-	CP031739.1	CIRCULAR	1757522	1757833	4096020	BMIE01000018.1	4634	4944	GCA_014641675.1	Psychrobacillus lasiicapitis	92.9487	96	0.00761715
-	CP031739.1	CIRCULAR	1757834	1759589	4096020	JAMKBK010000003.1	203137	204889	GCA_027563345.1	Psychrobacillus psychrodurans	86.7614	96	0.0428709
-	CP031739.1	CIRCULAR	1759907	1760852	4096020	JACSQO010000024.1	383	1326	GCA_014836595.1	Psychrobacillus faecigallinarum	89.5349	96	0.0230956
-	CP031739.1	CIRCULAR	1760853	1761035	4096020	JBAWSY010000025.1	9471	9653	GCA_037104765.1	Psychrobacillus mangrovi	87.9781	96	0.00446775
-	CP031739.1	CIRCULAR	1761124	1761518	4096020	JACSQO010000002.1	571572	571966	GCA_014836595.1	Psychrobacillus faecigallinarum	98.2278	96	0.00964351
-	CP031739.1	CIRCULAR	1761560	1764559	4096020	JBAWSY010000031.1	6294	9300	GCA_037104765.1	Psychrobacillus mangrovi	97.8051	96	0.0732418
-	CP031739.1	CIRCULAR	1764700	1767656	4096020	BMIE01000015.1	25203	28159	GCA_014641675.1	Psychrobacillus lasiicapitis	99.0531	96	0.072192
-	CP031739.1	CIRCULAR	1768007	1768379	4096020	BMIE01000015.1	24830	25202	GCA_014641675.1	Psychrobacillus lasiicapitis	94.4149	96	0.0091064
-	CP031739.1	CIRCULAR	1769126	1773234	4096020	BMIE01000015.1	13094	17211	GCA_014641675.1	Psychrobacillus lasiicapitis	97.3045	96	0.100317
-	CP031739.1	CIRCULAR	1773235	1773343	4096020	JAMKBK010000022.1	19372	19481	GCA_027563345.1	Psychrobacillus psychrodurans	96.3636	96	0.00266112
-	CP031739.1	CIRCULAR	1773700	1773802	4096020	FOXU01000006.1	4167	4269	GCA_900115805.1	Psychrobacillus psychrotolerans	99.0291	96	0.00251464
-	CP031739.1	CIRCULAR	1774636	1774872	4096020	JAMKBK010000022.1	20767	21004	GCA_027563345.1	Psychrobacillus psychrodurans	97.8992	96	0.0057861
-	CP031739.1	CIRCULAR	1774873	1774983	4096020	JAIZDB010000009.1	117167	117277	GCA_029533155.1	Psychrobacillus antarcticus	90.991	96	0.00270995
-	CP031739.1	CIRCULAR	1774984	1775183	4096020	FOXU01000001.1	487101	487300	GCA_900115805.1	Psychrobacillus psychrotolerans	98	96	0.00488279
-	CP031739.1	CIRCULAR	1775184	1775568	4096020	BMIE01000015.1	12697	13081	GCA_014641675.1	Psychrobacillus lasiicapitis	99.5857	96	0.00939937
-	CP031739.1	CIRCULAR	1775569	1779283	4096020	BMIE01000015.1	8640	12357	GCA_014641675.1	Psychrobacillus lasiicapitis	99.5857	96	0.0906978
-	CP031739.1	CIRCULAR	1779284	1779383	4096020	JAIZDB010000036.1	538	637	GCA_029533155.1	Psychrobacillus antarcticus	84	96	0.00244139
-	CP031739.1	CIRCULAR	1779384	1780126	4096020	JAMKBK010000040.1	1	743	GCA_027563345.1	Psychrobacillus psychrodurans	89.1129	96	0.0181396
-	CP031739.1	CIRCULAR	1780127	1780526	4096020	JBAWSY010000002.1	199497	199896	GCA_037104765.1	Psychrobacillus mangrovi	92	96	0.00976558
-	CP031739.1	CIRCULAR	1780530	1784285	4096020	JBAWSY010000025.1	33988	37819	GCA_037104765.1	Psychrobacillus mangrovi	92.526	96	0.0916988
-	CP031739.1	CIRCULAR	1784287	1785992	4096020	JACSQO010000001.1	777006	778713	GCA_014836595.1	Psychrobacillus faecigallinarum	98.2436	96	0.0416502
-	CP031739.1	CIRCULAR	1785993	1788297	4096020	BMIE01000015.1	19465	21769	GCA_014641675.1	Psychrobacillus lasiicapitis	99.3929	96	0.0562741
-	CP031739.1	CIRCULAR	1788901	1789210	4096020	CP031223.1	2342635	2342941	GCA_008973485.1	Psychrobacillus glaciei	90.6452	96	0.00756832
-	CP031739.1	CIRCULAR	1791368	1791845	4096020	BMIE01000008.1	185396	185873	GCA_014641675.1	Psychrobacillus lasiicapitis	97.0711	96	0.0116699
-	CP031739.1	CIRCULAR	1791846	1792941	4096020	JAMKBK010000022.1	24331	25426	GCA_027563345.1	Psychrobacillus psychrodurans	97.1715	96	0.0267577
-	CP031739.1	CIRCULAR	1792942	1793317	4096020	JACSQO010000024.1	1	376	GCA_014836595.1	Psychrobacillus faecigallinarum	99.14	96	0.00917964
-	CP031739.1	CIRCULAR	1793318	1799375	4096020	JACSQO010000001.1	911382	917427	GCA_014836595.1	Psychrobacillus faecigallinarum	99.14	96	0.1479
-	CP031739.1	CIRCULAR	1799376	1830255	4096020	JACSQO010000001.1	917512	948391	GCA_014836595.1	Psychrobacillus faecigallinarum	99.14	96	0.753903
-	CP031739.1	CIRCULAR	1830256	1846282	4096020	JACSQO010000001.1	948517	964565	GCA_014836595.1	Psychrobacillus faecigallinarum	99.14	96	0.391282
-	CP031739.1	CIRCULAR	1846386	1850829	4096020	JACSQO010000001.1	964566	969009	GCA_014836595.1	Psychrobacillus faecigallinarum	99.4581	96	0.108496
-	CP031739.1	CIRCULAR	1850830	1851356	4096020	JACSQO010000028.1	78	604	GCA_014836595.1	Psychrobacillus faecigallinarum	99.4581	96	0.0128661
-	CP031739.1	CIRCULAR	1851357	1915754	4096020	JACSQO010000003.1	1	64392	GCA_014836595.1	Psychrobacillus faecigallinarum	99.4581	96	1.57221
-	CP031739.1	CIRCULAR	1915840	1943957	4096020	JACSQO010000003.1	64969	93065	GCA_014836595.1	Psychrobacillus faecigallinarum	99.4524	96	0.686471
-	CP031739.1	CIRCULAR	1944084	1960236	4096020	JACSQO010000003.1	93066	109218	GCA_014836595.1	Psychrobacillus faecigallinarum	99.3502	96	0.394358
-	CP031739.1	CIRCULAR	1960304	2035725	4096020	JACSQO010000003.1	109319	184761	GCA_014836595.1	Psychrobacillus faecigallinarum	98.7087	96	1.84135
-	CP031739.1	CIRCULAR	2035850	2186097	4096020	JACSQO010000003.1	184762	335058	GCA_014836595.1	Psychrobacillus faecigallinarum	99.3622	96	3.66815
-	CP031739.1	CIRCULAR	2186452	2190821	4096020	VDGI01000019.1	31733	36105	GCA_006861825.1	Psychrobacillus vulpis	89.0539	96	0.106689
-	CP031739.1	CIRCULAR	2198880	2210433	4096020	JACSQO010000003.1	335352	346904	GCA_014836595.1	Psychrobacillus faecigallinarum	99.273	96	0.282079
-	CP031739.1	CIRCULAR	2210838	2210961	4096020	JAMKBK010000002.1	439413	439537	GCA_027563345.1	Psychrobacillus psychrodurans	91.2	96	0.00302733
-	CP031739.1	CIRCULAR	2210962	2231088	4096020	JACSQO010000005.1	2	20128	GCA_014836595.1	Psychrobacillus faecigallinarum	99.3839	96	0.491379
