# ANI ranges report for assembly: GCA_012317185.1
# Submitted organism: [Clostridium] innocuum (taxid = 1522, rank = species, lineage = Bacteria; Bacillati; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium)
# Submitted Organism Has Type Assembly: Yes
# Best match: [Clostridium] innocuum (taxid = 1522, rank = species, lineage = Bacteria; Bacillati; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	CP048838.1	CIRCULAR	221168	250669	4718906	JAGGIN010000034.1	3	29504	GCA_018458805.1	[Clostridium] innocuum	99.9993	96	0.625187
-	CP048838.1	CIRCULAR	250670	494787	4718906	JAGGIN010000004.1	1	244118	GCA_018458805.1	[Clostridium] innocuum	99.9993	96	5.17319
-	CP048838.1	CIRCULAR	494788	495031	4718906	JAGGIN010000096.1	16	259	GCA_018458805.1	[Clostridium] innocuum	99.9993	96	0.00517069
T	CP048838.1	CIRCULAR	495032	495297	4718906	CP102267.1	781643	781884	GCA_025148125.1	Blautia wexlerae	76.8657	96	0.0056369
T	CP048838.1	CIRCULAR	495298	495706	4718906	JAKVPQ010000048.1	4	412	GCA_022487425.1	Amedibacillus hominis	93.3985	96	0.00866726
T	CP048838.1	CIRCULAR	495707	496377	4718906	CP102267.1	782292	782965	GCA_025148125.1	Blautia wexlerae	81.6716	96	0.0142194
T	CP048838.1	CIRCULAR	496602	497074	4718906	JAKVPQ010000049.1	57	530	GCA_022487425.1	Amedibacillus hominis	90.1053	96	0.0100235
T	CP048838.1	CIRCULAR	498231	499470	4718906	JAKVPQ010000041.1	1	1248	GCA_022487425.1	Amedibacillus hominis	84.7134	96	0.0262773
-	CP048838.1	CIRCULAR	499601	520411	4718906	JAGGIN010000040.1	1	20811	GCA_018458805.1	[Clostridium] innocuum	99.7839	96	0.441013
-	CP048838.1	CIRCULAR	521252	748491	4718906	JAGGIN010000006.1	1	227263	GCA_018458805.1	[Clostridium] innocuum	99.986	96	4.81552
-	CP048838.1	CIRCULAR	748492	806445	4718906	JAGGIN010000022.1	1	57949	GCA_018458805.1	[Clostridium] innocuum	99.986	96	1.22812
-	CP048838.1	CIRCULAR	806446	806622	4718906	JAGGIN010000087.1	128	304	GCA_018458805.1	[Clostridium] innocuum	99.986	96	0.00375087
-	CP048838.1	CIRCULAR	806623	856711	4718906	JAGGIN010000025.1	1	50086	GCA_018458805.1	[Clostridium] innocuum	99.986	96	1.06145
-	CP048838.1	CIRCULAR	856712	856826	4718906	JAGGIN010000087.1	305	419	GCA_018458805.1	[Clostridium] innocuum	99.986	96	0.00243701
-	CP048838.1	CIRCULAR	857064	857442	4718906	BAAACC010000042.1	1	379	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00803152
-	CP048838.1	CIRCULAR	858447	895055	4718906	JAGGIN010000031.1	1	36609	GCA_018458805.1	[Clostridium] innocuum	100	96	0.775794
-	CP048838.1	CIRCULAR	895056	895221	4718906	JAGGIN010000088.1	128	293	GCA_018458805.1	[Clostridium] innocuum	100	96	0.00351776
-	CP048838.1	CIRCULAR	895222	911997	4718906	JAGGIN010000044.1	1	16776	GCA_018458805.1	[Clostridium] innocuum	100	96	0.355506
-	CP048838.1	CIRCULAR	911998	912126	4718906	JAGGIN010000091.1	128	256	GCA_018458805.1	[Clostridium] innocuum	100	96	0.00273368
-	CP048838.1	CIRCULAR	912127	928076	4718906	JAGGIN010000046.1	1	15950	GCA_018458805.1	[Clostridium] innocuum	100	96	0.338002
T	CP048838.1	CIRCULAR	928077	928567	4718906	FLKM01000009.1	203606	204095	GCA_900086585.1	Emergencia timonensis	97.556	96	0.010405
-	CP048838.1	CIRCULAR	928568	1091452	4718906	JAGGIN010000009.1	1	162885	GCA_018458805.1	[Clostridium] innocuum	99.9988	96	3.45175
-	CP048838.1	CIRCULAR	1091600	1295798	4718906	JAGGIN010000007.1	1	204199	GCA_018458805.1	[Clostridium] innocuum	100	96	4.32725
-	CP048838.1	CIRCULAR	1295799	1336410	4718906	JAGGIN010000029.1	1	40612	GCA_018458805.1	[Clostridium] innocuum	100	96	0.860623
-	CP048838.1	CIRCULAR	1336411	1336557	4718906	BAAACC010000022.1	9224	9370	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00311513
-	CP048838.1	CIRCULAR	1336558	1345840	4718906	JAGGIN010000054.1	1	9283	GCA_018458805.1	[Clostridium] innocuum	99.9939	96	0.196719
-	CP048838.1	CIRCULAR	1345841	1347408	4718906	JAGGIN010000066.1	128	1695	GCA_018458805.1	[Clostridium] innocuum	99.9939	96	0.033228
-	CP048838.1	CIRCULAR	1347409	1356030	4718906	JAGGIN010000055.1	1	8622	GCA_018458805.1	[Clostridium] innocuum	99.9939	96	0.182712
-	CP048838.1	CIRCULAR	1356031	1357796	4718906	JAGGIN010000065.1	1	1766	GCA_018458805.1	[Clostridium] innocuum	99.9939	96	0.0374239
-	CP048838.1	CIRCULAR	1357797	1359247	4718906	JAGGIN010000071.1	1	1451	GCA_018458805.1	[Clostridium] innocuum	99.9939	96	0.0307487
-	CP048838.1	CIRCULAR	1359248	1359506	4718906	JAGGIN010000083.1	128	386	GCA_018458805.1	[Clostridium] innocuum	99.9939	96	0.00548856
-	CP048838.1	CIRCULAR	1359507	1369353	4718906	JAGGIN010000011.1	1	9847	GCA_018458805.1	[Clostridium] innocuum	99.9939	96	0.208671
-	CP048838.1	CIRCULAR	1369452	1519560	4718906	JAGGIN010000011.1	9946	160054	GCA_018458805.1	[Clostridium] innocuum	99.998	96	3.18101
-	CP048838.1	CIRCULAR	1519561	1519707	4718906	JAGGIN010000090.1	128	274	GCA_018458805.1	[Clostridium] innocuum	99.998	96	0.00311513
-	CP048838.1	CIRCULAR	1519708	1760874	4718906	JAGGIN010000005.1	1	241168	GCA_018458805.1	[Clostridium] innocuum	99.998	96	5.11065
-	CP048838.1	CIRCULAR	1761640	1803632	4718906	JAGGIN010000028.1	1	41993	GCA_018458805.1	[Clostridium] innocuum	100	96	0.889888
-	CP048838.1	CIRCULAR	1803633	1804852	4718906	BAAACC010000046.1	1	1218	GCA_039521305.1	[Clostridium] innocuum	99.8361	96	0.0258534
-	CP048838.1	CIRCULAR	1805409	2188303	4718906	JAGGIN010000001.1	1	382895	GCA_018458805.1	[Clostridium] innocuum	99.9994	96	8.11406
-	CP048838.1	CIRCULAR	2188304	2189674	4718906	JAGGIN010000068.1	128	1498	GCA_018458805.1	[Clostridium] innocuum	99.9994	96	0.0290533
-	CP048838.1	CIRCULAR	2189675	2324731	4718906	JAGGIN010000014.1	1	135057	GCA_018458805.1	[Clostridium] innocuum	99.9994	96	2.86204
-	CP048838.1	CIRCULAR	2326507	2480306	4718906	JAGGIN010000013.1	1	153800	GCA_018458805.1	[Clostridium] innocuum	99.999	96	3.25923
-	CP048838.1	CIRCULAR	2480307	2482078	4718906	JAGGIN010000063.1	128	1897	GCA_018458805.1	[Clostridium] innocuum	99.999	96	0.0375511
-	CP048838.1	CIRCULAR	2482079	2517145	4718906	JAGGIN010000032.1	1	35067	GCA_018458805.1	[Clostridium] innocuum	99.999	96	0.743117
T	CP048838.1	CIRCULAR	2520345	2521515	4718906	CP102267.1	1310483	1311640	GCA_025148125.1	Blautia wexlerae	79.7819	96	0.0248151
-	CP048838.1	CIRCULAR	2521516	2580317	4718906	JAGGIN010000021.1	1	58802	GCA_018458805.1	[Clostridium] innocuum	100	96	1.24609
-	CP048838.1	CIRCULAR	2580738	2581061	4718906	JAGGIN010000093.1	1	324	GCA_018458805.1	[Clostridium] innocuum	100	96	0.006866
-	CP048838.1	CIRCULAR	2581454	2595189	4718906	JAGGIN010000048.1	1	13736	GCA_018458805.1	[Clostridium] innocuum	100	96	0.291084
-	CP048838.1	CIRCULAR	2596550	2606922	4718906	JAGGIN010000053.1	1	10373	GCA_018458805.1	[Clostridium] innocuum	100	96	0.219818
-	CP048838.1	CIRCULAR	2608889	2609463	4718906	JAGGIN010000081.1	1	575	GCA_018458805.1	[Clostridium] innocuum	100	96	0.012185
-	CP048838.1	CIRCULAR	2610806	2611380	4718906	BAAACC010000003.1	1899	2473	GCA_039521305.1	[Clostridium] innocuum	100	96	0.012185
-	CP048838.1	CIRCULAR	2611381	2611507	4718906	JAGGIN010000058.1	4361	4487	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0026913
-	CP048838.1	CIRCULAR	2611508	2613338	4718906	JAGGIN010000064.1	1	1831	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0388014
-	CP048838.1	CIRCULAR	2614907	2627703	4718906	JAGGIN010000050.1	1	12797	GCA_018458805.1	[Clostridium] innocuum	100	96	0.271186
-	CP048838.1	CIRCULAR	2629345	2630923	4718906	JAGGIN010000070.1	1	1579	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0334611
-	CP048838.1	CIRCULAR	2631183	2637965	4718906	JAGGIN010000033.1	1	6783	GCA_018458805.1	[Clostridium] innocuum	99.8578	96	0.143741
-	CP048838.1	CIRCULAR	2637966	2638212	4718906	JAGGIN010000077.1	386	632	GCA_018458805.1	[Clostridium] innocuum	99.8578	96	0.00523426
-	CP048838.1	CIRCULAR	2638213	2638320	4718906	BAAACC010000018.1	24610	24717	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00228867
-	CP048838.1	CIRCULAR	2638321	2638618	4718906	JAGGIN010000094.1	1	298	GCA_018458805.1	[Clostridium] innocuum	98.9933	96	0.00631502
-	CP048838.1	CIRCULAR	2638999	2658403	4718906	JAGGIN010000033.1	6895	26298	GCA_018458805.1	[Clostridium] innocuum	99.9588	96	0.411218
-	CP048838.1	CIRCULAR	2658404	2658652	4718906	BAAACC010000018.1	5293	5541	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00527665
-	CP048838.1	CIRCULAR	2658653	2664005	4718906	JAGGIN010000033.1	26299	31650	GCA_018458805.1	[Clostridium] innocuum	99.9573	96	0.113437
-	CP048838.1	CIRCULAR	2664006	2692042	4718906	JAGGIN010000036.1	128	28141	GCA_018458805.1	[Clostridium] innocuum	99.9573	96	0.594142
-	CP048838.1	CIRCULAR	2692043	2813491	4718906	JAGGIN010000015.1	1	121447	GCA_018458805.1	[Clostridium] innocuum	99.9573	96	2.57367
-	CP048838.1	CIRCULAR	2813492	2813604	4718906	JAGGIN010000100.1	128	240	GCA_018458805.1	[Clostridium] innocuum	99.9573	96	0.00239462
-	CP048838.1	CIRCULAR	2813605	2825073	4718906	JAGGIN010000051.1	1	11469	GCA_018458805.1	[Clostridium] innocuum	99.9573	96	0.243044
-	CP048838.1	CIRCULAR	2825074	2825186	4718906	BAAACC010000011.1	132972	133084	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00239462
-	CP048838.1	CIRCULAR	2825187	2825313	4718906	JAGGIN010000100.1	1	127	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0026913
-	CP048838.1	CIRCULAR	2825314	2825759	4718906	BAAACC010000011.1	133212	133657	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00945134
-	CP048838.1	CIRCULAR	2825760	2854684	4718906	JAGGIN010000035.1	1	28921	GCA_018458805.1	[Clostridium] innocuum	99.9862	96	0.61296
-	CP048838.1	CIRCULAR	2854746	2893071	4718906	JAGGIN010000030.1	1	38324	GCA_018458805.1	[Clostridium] innocuum	99.9948	96	0.81218
-	CP048838.1	CIRCULAR	2893448	2894583	4718906	BAAACC010000043.1	1	1134	GCA_039521305.1	[Clostridium] innocuum	99.8239	96	0.0240734
-	CP048838.1	CIRCULAR	2894584	2956463	4718906	JAGGIN010000020.1	1	61880	GCA_018458805.1	[Clostridium] innocuum	100	96	1.31132
-	CP048838.1	CIRCULAR	2956728	2956974	4718906	BAAACC010000001.1	1	247	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00523426
-	CP048838.1	CIRCULAR	2956975	2980628	4718906	JAGGIN010000037.1	1	23654	GCA_018458805.1	[Clostridium] innocuum	100	96	0.50126
T	CP048838.1	CIRCULAR	2980629	2982188	4718906	CP060636.1	1703295	1704830	GCA_014337235.1	[Eubacterium] hominis	93.4143	96	0.0330585
T	CP048838.1	CIRCULAR	2982189	2983148	4718906	JAKVPQ010000036.1	120	1079	GCA_022487425.1	Amedibacillus hominis	96.7809	96	0.0203437
T	CP048838.1	CIRCULAR	2983149	2983831	4718906	CP060636.1	1701654	1702334	GCA_014337235.1	[Eubacterium] hominis	85.3868	96	0.0144737
T	CP048838.1	CIRCULAR	2983832	2984393	4718906	JAKVPQ010000044.1	120	681	GCA_022487425.1	Amedibacillus hominis	94.6619	96	0.0119095
T	CP048838.1	CIRCULAR	2984394	2985015	4718906	CP060636.1	1700472	1701091	GCA_014337235.1	[Eubacterium] hominis	94.0514	96	0.013181
-	CP048838.1	CIRCULAR	2985016	2985142	4718906	JAGGIN010000022.1	57950	58076	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0026913
T	CP048838.1	CIRCULAR	2985143	2985305	4718906	CP060636.1	1700184	1700344	GCA_014337235.1	[Eubacterium] hominis	83.7349	96	0.00345419
-	CP048838.1	CIRCULAR	2985306	3062835	4718906	JAGGIN010000018.1	1	77536	GCA_018458805.1	[Clostridium] innocuum	99.9923	96	1.64297
-	CP048838.1	CIRCULAR	3062836	3063012	4718906	BAAACC010000010.1	77457	77633	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00375087
-	CP048838.1	CIRCULAR	3063013	3105866	4718906	JAGGIN010000027.1	1	42854	GCA_018458805.1	[Clostridium] innocuum	99.9977	96	0.908134
-	CP048838.1	CIRCULAR	3105867	3106474	4718906	JAGGIN010000078.1	1	608	GCA_018458805.1	[Clostridium] innocuum	99.9977	96	0.0128843
-	CP048838.1	CIRCULAR	3106475	3106614	4718906	BAAACC010000010.1	121096	121235	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00296679
-	CP048838.1	CIRCULAR	3106615	3110153	4718906	JAGGIN010000060.1	10	3548	GCA_018458805.1	[Clostridium] innocuum	99.9983	96	0.0749962
-	CP048838.1	CIRCULAR	3110154	3222482	4718906	JAGGIN010000017.1	1	112328	GCA_018458805.1	[Clostridium] innocuum	99.9983	96	2.3804
-	CP048838.1	CIRCULAR	3222702	3416779	4718906	JAGGIN010000008.1	1	194078	GCA_018458805.1	[Clostridium] innocuum	100	96	4.11278
-	CP048838.1	CIRCULAR	3416780	3417326	4718906	JAGGIN010000075.1	1	547	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0115917
-	CP048838.1	CIRCULAR	3417327	3417843	4718906	JAGGIN010000076.1	3	519	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0109559
-	CP048838.1	CIRCULAR	3417844	3436496	4718906	JAGGIN010000041.1	1	18653	GCA_018458805.1	[Clostridium] innocuum	100	96	0.395282
-	CP048838.1	CIRCULAR	3436497	3437855	4718906	JAGGIN010000069.1	128	1486	GCA_018458805.1	[Clostridium] innocuum	100	96	0.028799
-	CP048838.1	CIRCULAR	3437856	3451487	4718906	JAGGIN010000049.1	1	13632	GCA_018458805.1	[Clostridium] innocuum	100	96	0.288881
-	CP048838.1	CIRCULAR	3451488	3453577	4718906	JAGGIN010000058.1	128	2217	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0442899
-	CP048838.1	CIRCULAR	3453578	3453898	4718906	JAGGIN010000080.1	128	448	GCA_018458805.1	[Clostridium] innocuum	100	96	0.00680242
-	CP048838.1	CIRCULAR	3453899	3455941	4718906	JAGGIN010000058.1	2318	4360	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0432939
-	CP048838.1	CIRCULAR	3455942	3479231	4718906	JAGGIN010000038.1	1	23290	GCA_018458805.1	[Clostridium] innocuum	100	96	0.493547
-	CP048838.1	CIRCULAR	3480434	3483141	4718906	JAGGIN010000062.1	1	2708	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0573862
-	CP048838.1	CIRCULAR	3483142	3487557	4718906	JAGGIN010000059.1	1	4416	GCA_018458805.1	[Clostridium] innocuum	100	96	0.093581
-	CP048838.1	CIRCULAR	3487591	3563736	4718906	JAGGIN010000019.1	1	76146	GCA_018458805.1	[Clostridium] innocuum	100	96	1.61364
-	CP048838.1	CIRCULAR	3563737	3564727	4718906	BAAACC010000013.1	1	991	GCA_039521305.1	[Clostridium] innocuum	100	96	0.0210006
-	CP048838.1	CIRCULAR	3565111	3635688	4718906	JAGGIN010000016.1	46915	117492	GCA_018458805.1	[Clostridium] innocuum	99.9915	96	1.49564
-	CP048838.1	CIRCULAR	3635689	3635869	4718906	BAAACC010000015.1	46949	47129	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00383563
-	CP048838.1	CIRCULAR	3635870	3682682	4718906	JAGGIN010000016.1	1	46814	GCA_018458805.1	[Clostridium] innocuum	99.9893	96	0.992031
-	CP048838.1	CIRCULAR	3682683	3682817	4718906	BAAACC010000015.1	1	135	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00286083
T	CP048838.1	CIRCULAR	3682818	3683925	4718906	CP060636.1	383728	384834	GCA_014337235.1	[Eubacterium] hominis	97.5632	96	0.02348
T	CP048838.1	CIRCULAR	3683926	3684121	4718906	JAKVPQ010000036.1	1080	1275	GCA_022487425.1	Amedibacillus hominis	88.2653	96	0.00415351
T	CP048838.1	CIRCULAR	3684122	3687271	4718906	CP060636.1	385031	388171	GCA_014337235.1	[Eubacterium] hominis	92.3344	96	0.0667528
-	CP048838.1	CIRCULAR	3687272	3703659	4718906	JAGGIN010000045.1	1	16388	GCA_018458805.1	[Clostridium] innocuum	99.9944	96	0.347284
-	CP048838.1	CIRCULAR	3703660	3705295	4718906	JAGGIN010000067.1	128	1761	GCA_018458805.1	[Clostridium] innocuum	99.9944	96	0.0346691
-	CP048838.1	CIRCULAR	3705296	3722901	4718906	JAGGIN010000043.1	128	17733	GCA_018458805.1	[Clostridium] innocuum	99.9944	96	0.373095
-	CP048838.1	CIRCULAR	3722902	3723028	4718906	JAGGIN010000036.1	1	127	GCA_018458805.1	[Clostridium] innocuum	99.9944	96	0.0026913
T	CP048838.1	CIRCULAR	3723029	3724982	4718906	CP102267.1	3807344	3809295	GCA_025148125.1	Blautia wexlerae	90.3935	96	0.0414079
T	CP048838.1	CIRCULAR	3728678	3730445	4718906	FLKM01000009.1	582880	584647	GCA_900086585.1	Emergencia timonensis	94.8588	96	0.0374663
T	CP048838.1	CIRCULAR	3730991	3733491	4718906	CP102267.1	3799065	3801563	GCA_025148125.1	Blautia wexlerae	91.8725	96	0.0529996
T	CP048838.1	CIRCULAR	3733492	3735567	4718906	FLKM01000009.1	587482	589550	GCA_900086585.1	Emergencia timonensis	96.5335	96	0.0439932
T	CP048838.1	CIRCULAR	3735568	3736089	4718906	CP036170.1	1113645	1114164	GCA_004295125.1	[Clostridium] scindens	97.318	96	0.0110619
T	CP048838.1	CIRCULAR	3736090	3736198	4718906	FLKM01000009.1	590072	590182	GCA_900086585.1	Emergencia timonensis	87.3874	96	0.00230986
T	CP048838.1	CIRCULAR	3736199	3738413	4718906	CP102267.1	3793983	3796196	GCA_025148125.1	Blautia wexlerae	95.7111	96	0.0469388
T	CP048838.1	CIRCULAR	3738414	3741494	4718906	CP036170.1	1107430	1110500	GCA_004295125.1	[Clostridium] scindens	98.0526	96	0.0652906
T	CP048838.1	CIRCULAR	3742353	3747013	4718906	CP036170.1	1101914	1106573	GCA_004295125.1	[Clostridium] scindens	96.9132	96	0.0987729
-	CP048838.1	CIRCULAR	3751083	4061653	4718906	JAGGIN010000003.1	1	310571	GCA_018458805.1	[Clostridium] innocuum	99.9914	96	6.58142
-	CP048838.1	CIRCULAR	4061654	4067171	4718906	JAGGIN010000056.1	241	5758	GCA_018458805.1	[Clostridium] innocuum	99.9914	96	0.116934
-	CP048838.1	CIRCULAR	4067172	4227810	4718906	JAGGIN010000010.1	1	160639	GCA_018458805.1	[Clostridium] innocuum	99.9914	96	3.40416
-	CP048838.1	CIRCULAR	4229324	4243274	4718906	JAGGIN010000047.1	1	13951	GCA_018458805.1	[Clostridium] innocuum	100	96	0.295641
-	CP048838.1	CIRCULAR	4243275	4244043	4718906	JAGGIN010000073.1	21	789	GCA_018458805.1	[Clostridium] innocuum	100	96	0.0162961
-	CP048838.1	CIRCULAR	4244044	4271614	4718906	JAGGIN010000024.1	23303	50873	GCA_018458805.1	[Clostridium] innocuum	100	96	0.584267
-	CP048838.1	CIRCULAR	4271615	4276943	4718906	JAGGIN010000024.1	17974	23302	GCA_018458805.1	[Clostridium] innocuum	100	96	0.112929
-	CP048838.1	CIRCULAR	4276944	4294916	4718906	JAGGIN010000024.1	1	17973	GCA_018458805.1	[Clostridium] innocuum	100	96	0.380872
-	CP048838.1	CIRCULAR	4294950	4453035	4718906	JAGGIN010000012.1	1	158086	GCA_018458805.1	[Clostridium] innocuum	100	96	3.35006
-	CP048838.1	CIRCULAR	4453036	4509774	4718906	JAGGIN010000023.1	1	56739	GCA_018458805.1	[Clostridium] innocuum	100	96	1.20238
-	CP048838.1	CIRCULAR	4509776	4509902	4718906	JAGGIN010000084.1	378	504	GCA_018458805.1	[Clostridium] innocuum	98.4252	96	0.0026913
-	CP048838.1	CIRCULAR	4509903	4510152	4718906	BAAACC010000014.1	339591	339840	GCA_039521305.1	[Clostridium] innocuum	100	96	0.00529784
-	CP048838.1	CIRCULAR	4510153	4718906	4718906	JAGGIN010000002.1	107358	316111	GCA_018458805.1	[Clostridium] innocuum	100	96	4.42378
