# ANI ranges report for assembly: GCA_008973485.1
# Submitted organism: Psychrobacillus glaciei (taxid = 2283160, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Psychrobacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Psychrobacillus vulpis (taxid = 2325572, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Psychrobacillus)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP031223.1	CIRCULAR	36577	36685	4332095	JAIZDB010000031.1	14	120	GCA_029533155.1	Psychrobacillus antarcticus	95.3191	96	0.0025161
S	CP031223.1	CIRCULAR	36686	36810	4332095	JBAWSY010000001.1	644383	644506	GCA_037104765.1	Psychrobacillus mangrovi	80.8	96	0.00288544
S	CP031223.1	CIRCULAR	36852	36990	4332095	JAIZDB010000031.1	209	351	GCA_029533155.1	Psychrobacillus antarcticus	92.3077	96	0.00320861
S	CP031223.1	CIRCULAR	37367	40408	4332095	JBAWSY010000021.1	52200	55216	GCA_037104765.1	Psychrobacillus mangrovi	81.7824	96	0.0702201
S	CP031223.1	CIRCULAR	40409	47214	4332095	VDGI01000022.1	43383	50197	GCA_006861825.1	Psychrobacillus vulpis	85.0373	96	0.157106
S	CP031223.1	CIRCULAR	47899	50017	4332095	JBAWSY010000021.1	43083	45202	GCA_037104765.1	Psychrobacillus mangrovi	84.0845	96	0.048914
S	CP031223.1	CIRCULAR	50623	52865	4332095	JBAWSY010000021.1	40730	43004	GCA_037104765.1	Psychrobacillus mangrovi	83.3406	96	0.0517763
S	CP031223.1	CIRCULAR	54315	56545	4332095	JBAWSY010000021.1	38362	40590	GCA_037104765.1	Psychrobacillus mangrovi	83.8479	96	0.0514993
S	CP031223.1	CIRCULAR	56581	57026	4332095	JBAWSY010000021.1	36797	37235	GCA_037104765.1	Psychrobacillus mangrovi	78.3186	96	0.0102952
S	CP031223.1	CIRCULAR	57027	59529	4332095	VDGG01000081.1	6194	8698	GCA_006861775.1	Psychrobacillus soli	85.5378	96	0.057778
S	CP031223.1	CIRCULAR	59530	60160	4332095	JBAWSY010000021.1	33653	34290	GCA_037104765.1	Psychrobacillus mangrovi	76.5991	96	0.0145657
S	CP031223.1	CIRCULAR	60161	61175	4332095	VDGI01000022.1	30608	31671	GCA_006861825.1	Psychrobacillus vulpis	79.6626	96	0.0234298
S	CP031223.1	CIRCULAR	61223	65430	4332095	JBAWSY010000021.1	28241	32447	GCA_037104765.1	Psychrobacillus mangrovi	82.9222	96	0.0971355
S	CP031223.1	CIRCULAR	66471	69907	4332095	VDGG01000086.1	2071	5505	GCA_006861775.1	Psychrobacillus soli	78.5281	96	0.0793381
S	CP031223.1	CIRCULAR	69908	71813	4332095	JBAWSY010000021.1	22796	24694	GCA_037104765.1	Psychrobacillus mangrovi	86.5936	96	0.0439972
S	CP031223.1	CIRCULAR	75417	76139	4332095	VDGI01000022.1	19149	19899	GCA_006861825.1	Psychrobacillus vulpis	71.278	96	0.0166894
S	CP031223.1	CIRCULAR	76140	76263	4332095	VDGG01000061.1	18477	18597	GCA_006861775.1	Psychrobacillus soli	93.5484	96	0.00286236
S	CP031223.1	CIRCULAR	76264	76408	4332095	JAMKBK010000017.1	36201	36335	GCA_027563345.1	Psychrobacillus psychrodurans	81.3793	96	0.00334711
S	CP031223.1	CIRCULAR	76409	78925	4332095	JBAWSY010000021.1	16323	18840	GCA_037104765.1	Psychrobacillus mangrovi	80.9015	96	0.0581012
S	CP031223.1	CIRCULAR	78990	80958	4332095	VDGI01000022.1	13999	15968	GCA_006861825.1	Psychrobacillus vulpis	81.1931	96	0.0454515
S	CP031223.1	CIRCULAR	81026	83118	4332095	VDGI01000022.1	11901	13990	GCA_006861825.1	Psychrobacillus vulpis	85.7415	96	0.0483138
S	CP031223.1	CIRCULAR	83119	85801	4332095	JBAWSY010000021.1	9349	12031	GCA_037104765.1	Psychrobacillus mangrovi	81.2802	96	0.0619331
S	CP031223.1	CIRCULAR	85849	86871	4332095	VDGI01000022.1	7988	9013	GCA_006861825.1	Psychrobacillus vulpis	84.4206	96	0.0236144
S	CP031223.1	CIRCULAR	86872	94559	4332095	JBAWSY010000021.1	265	7931	GCA_037104765.1	Psychrobacillus mangrovi	81.1998	96	0.177466
S	CP031223.1	CIRCULAR	94560	94824	4332095	BMIE01000012.1	346	598	GCA_014641675.1	Psychrobacillus lasiicapitis	82.2878	96	0.00611713
S	CP031223.1	CIRCULAR	94825	95182	4332095	JBAWSY010000030.1	22319	22676	GCA_037104765.1	Psychrobacillus mangrovi	98.6034	96	0.0082639
S	CP031223.1	CIRCULAR	98496	99297	4332095	VDGH01000005.1	313139	313940	GCA_006861795.1	Psychrobacillus lasiicapitis	100	96	0.018513
S	CP031223.1	CIRCULAR	99298	99447	4332095	VDGI01000062.1	1	150	GCA_006861825.1	Psychrobacillus vulpis	98	96	0.00346253
S	CP031223.1	CIRCULAR	99448	99846	4332095	JBAWSY010000003.1	15	393	GCA_037104765.1	Psychrobacillus mangrovi	85.2217	96	0.00921032
S	CP031223.1	CIRCULAR	99852	99980	4332095	VDGH01000014.1	854	983	GCA_006861795.1	Psychrobacillus lasiicapitis	94.6154	96	0.00297777
S	CP031223.1	CIRCULAR	99981	100862	4332095	JAMKBK010000041.1	1	871	GCA_027563345.1	Psychrobacillus psychrodurans	96.712	96	0.0203597
S	CP031223.1	CIRCULAR	101823	102312	4332095	VDGH01000005.1	316096	316585	GCA_006861795.1	Psychrobacillus lasiicapitis	99.3878	96	0.0113109
S	CP031223.1	CIRCULAR	102313	102439	4332095	JBAWSY010000049.1	1	127	GCA_037104765.1	Psychrobacillus mangrovi	96.063	96	0.00293161
S	CP031223.1	CIRCULAR	102440	102710	4332095	VDGI01000062.1	1558	1830	GCA_006861825.1	Psychrobacillus vulpis	95.6044	96	0.00625563
S	CP031223.1	CIRCULAR	105630	105758	4332095	VDGH01000005.1	312845	312974	GCA_006861795.1	Psychrobacillus lasiicapitis	93.1298	96	0.00297777
S	CP031223.1	CIRCULAR	116347	119374	4332095	JBAWSY010000022.1	35151	38169	GCA_037104765.1	Psychrobacillus mangrovi	82.5543	96	0.0698969
S	CP031223.1	CIRCULAR	119389	123063	4332095	JAMKBK010000006.1	200321	203994	GCA_027563345.1	Psychrobacillus psychrodurans	75.6655	96	0.0848319
S	CP031223.1	CIRCULAR	125543	129605	4332095	JBAWSY010000022.1	22858	26914	GCA_037104765.1	Psychrobacillus mangrovi	81.0877	96	0.0937883
S	CP031223.1	CIRCULAR	129606	129711	4332095	VDGI01000005.1	6110	6215	GCA_006861825.1	Psychrobacillus vulpis	73.8318	96	0.00244685
S	CP031223.1	CIRCULAR	129848	130912	4332095	VDGI01000005.1	10843	11905	GCA_006861825.1	Psychrobacillus vulpis	89.3158	96	0.0245839
S	CP031223.1	CIRCULAR	130913	132841	4332095	JBAWSY010000022.1	19654	21600	GCA_037104765.1	Psychrobacillus mangrovi	78.2985	96	0.0445281
S	CP031223.1	CIRCULAR	132842	132982	4332095	VDGI01000005.1	13916	14057	GCA_006861825.1	Psychrobacillus vulpis	72.6027	96	0.00325478
S	CP031223.1	CIRCULAR	141815	142299	4332095	VDGI01000005.1	26686	27170	GCA_006861825.1	Psychrobacillus vulpis	88.6831	96	0.0111955
S	CP031223.1	CIRCULAR	145729	147391	4332095	QKZI01000001.1	1349868	1351531	GCA_003254155.1	Psychrobacillus insolitus	84.985	96	0.0383879
S	CP031223.1	CIRCULAR	163534	164753	4332095	JBAWSY010000006.1	151668	152904	GCA_037104765.1	Psychrobacillus mangrovi	88.9516	96	0.0281619
S	CP031223.1	CIRCULAR	164961	170357	4332095	VDGG01000006.1	56949	62345	GCA_006861775.1	Psychrobacillus soli	88.3811	96	0.124582
S	CP031223.1	CIRCULAR	176981	182605	4332095	VDGI01000005.1	36652	42294	GCA_006861825.1	Psychrobacillus vulpis	80.7604	96	0.129845
S	CP031223.1	CIRCULAR	183696	184173	4332095	JACSQO010000001.1	781085	781562	GCA_014836595.1	Psychrobacillus faecigallinarum	86.6388	96	0.0110339
S	CP031223.1	CIRCULAR	184956	185513	4332095	QKZI01000008.1	55355	55911	GCA_003254155.1	Psychrobacillus insolitus	84.6154	96	0.0128806
S	CP031223.1	CIRCULAR	195020	196251	4332095	VDGI01000005.1	50387	51618	GCA_006861825.1	Psychrobacillus vulpis	82.0097	96	0.0284389
S	CP031223.1	CIRCULAR	204134	205627	4332095	VDGI01000005.1	62303	63799	GCA_006861825.1	Psychrobacillus vulpis	79.7477	96	0.0344868
S	CP031223.1	CIRCULAR	207070	213917	4332095	JBAWSY010000005.1	226715	233580	GCA_037104765.1	Psychrobacillus mangrovi	80.0927	96	0.158076
S	CP031223.1	CIRCULAR	214063	215429	4332095	JBAWSY010000005.1	199910	201271	GCA_037104765.1	Psychrobacillus mangrovi	76.8	96	0.0315552
S	CP031223.1	CIRCULAR	215430	215646	4332095	JAMKBK010000006.1	117771	117984	GCA_027563345.1	Psychrobacillus psychrodurans	93.1193	96	0.00500912
S	CP031223.1	CIRCULAR	215779	218271	4332095	JBAWSY010000005.1	197172	199668	GCA_037104765.1	Psychrobacillus mangrovi	86.0567	96	0.0575472
S	CP031223.1	CIRCULAR	218529	219364	4332095	JBAWSY010000006.1	28611	29441	GCA_037104765.1	Psychrobacillus mangrovi	87.0813	96	0.0192978
S	CP031223.1	CIRCULAR	221767	222837	4332095	JBAWSY010000005.1	185571	186641	GCA_037104765.1	Psychrobacillus mangrovi	80.1115	96	0.0247224
S	CP031223.1	CIRCULAR	227060	228809	4332095	VDGI01000026.1	5875	7623	GCA_006861825.1	Psychrobacillus vulpis	82.7429	96	0.0403962
S	CP031223.1	CIRCULAR	228890	232645	4332095	JBAWSY010000005.1	173960	177714	GCA_037104765.1	Psychrobacillus mangrovi	81.503	96	0.0867017
S	CP031223.1	CIRCULAR	232646	233025	4332095	VDGI01000026.1	12211	12585	GCA_006861825.1	Psychrobacillus vulpis	89.7638	96	0.00877174
S	CP031223.1	CIRCULAR	233125	235366	4332095	JAIZDB010000005.1	27789	30030	GCA_029533155.1	Psychrobacillus antarcticus	79.8308	96	0.0517533
S	CP031223.1	CIRCULAR	240832	244003	4332095	JBAWSY010000005.1	156047	159212	GCA_037104765.1	Psychrobacillus mangrovi	79.9247	96	0.0732209
S	CP031223.1	CIRCULAR	259528	262703	4332095	VDGI01000013.1	62034	65212	GCA_006861825.1	Psychrobacillus vulpis	91.8868	96	0.0733133
S	CP031223.1	CIRCULAR	269874	270497	4332095	VDGG01000001.1	151897	152520	GCA_006861775.1	Psychrobacillus soli	85.4167	96	0.0144041
S	CP031223.1	CIRCULAR	274338	278489	4332095	VDGG01000030.1	34338	38510	GCA_006861775.1	Psychrobacillus soli	82.4398	96	0.0958428
S	CP031223.1	CIRCULAR	288120	294159	4332095	VDGG01000010.1	13295	19341	GCA_006861775.1	Psychrobacillus soli	85.5825	96	0.139424
S	CP031223.1	CIRCULAR	294364	294534	4332095	VDGG01000010.1	19342	19512	GCA_006861775.1	Psychrobacillus soli	87.7193	96	0.00394728
S	CP031223.1	CIRCULAR	299825	300276	4332095	JBAWSY010000006.1	165976	166429	GCA_037104765.1	Psychrobacillus mangrovi	90.3297	96	0.0104338
S	CP031223.1	CIRCULAR	300599	302152	4332095	VDGI01000026.1	57266	58819	GCA_006861825.1	Psychrobacillus vulpis	86.0897	96	0.0358718
S	CP031223.1	CIRCULAR	302217	305477	4332095	JBAWSY010000005.1	58319	61571	GCA_037104765.1	Psychrobacillus mangrovi	87.4427	96	0.0752754
S	CP031223.1	CIRCULAR	305676	306435	4332095	VDGI01000019.1	6690	7449	GCA_006861825.1	Psychrobacillus vulpis	85.9211	96	0.0175435
S	CP031223.1	CIRCULAR	320654	321618	4332095	VDGI01000019.1	36283	37247	GCA_006861825.1	Psychrobacillus vulpis	87.7066	96	0.0222756
S	CP031223.1	CIRCULAR	323062	323245	4332095	VDGG01000019.1	69086	69269	GCA_006861775.1	Psychrobacillus soli	97.8261	96	0.00424737
S	CP031223.1	CIRCULAR	323281	323446	4332095	JAMKBK010000001.1	35677	35843	GCA_027563345.1	Psychrobacillus psychrodurans	96.4072	96	0.00383186
S	CP031223.1	CIRCULAR	323447	323577	4332095	VDGI01000019.1	40996	41122	GCA_006861825.1	Psychrobacillus vulpis	82.4427	96	0.00302394
S	CP031223.1	CIRCULAR	323578	323756	4332095	BMIE01000004.1	91075	91253	GCA_014641675.1	Psychrobacillus lasiicapitis	96.6851	96	0.00413195
S	CP031223.1	CIRCULAR	323757	323861	4332095	JAMKBK010000001.1	36147	36249	GCA_027563345.1	Psychrobacillus psychrodurans	92.381	96	0.00242377
S	CP031223.1	CIRCULAR	323923	324031	4332095	VDGI01000019.1	41400	41508	GCA_006861825.1	Psychrobacillus vulpis	97.2477	96	0.0025161
S	CP031223.1	CIRCULAR	339412	339913	4332095	VDGI01000019.1	55300	55802	GCA_006861825.1	Psychrobacillus vulpis	81.6568	96	0.0115879
S	CP031223.1	CIRCULAR	375036	377891	4332095	VDGG01000074.1	127	2992	GCA_006861775.1	Psychrobacillus soli	86.0181	96	0.0659265
S	CP031223.1	CIRCULAR	378082	379551	4332095	VDGI01000019.1	90030	91498	GCA_006861825.1	Psychrobacillus vulpis	81.479	96	0.0339328
S	CP031223.1	CIRCULAR	381063	381448	4332095	JBAWSY010000023.1	20104	20479	GCA_037104765.1	Psychrobacillus mangrovi	73.385	96	0.00891024
S	CP031223.1	CIRCULAR	381449	381721	4332095	VDGI01000031.1	18198	18468	GCA_006861825.1	Psychrobacillus vulpis	88.0866	96	0.0063018
S	CP031223.1	CIRCULAR	395798	401072	4332095	VDGI01000006.1	494	5765	GCA_006861825.1	Psychrobacillus vulpis	81.3648	96	0.121766
S	CP031223.1	CIRCULAR	410474	414927	4332095	BMIE01000001.1	1233928	1238395	GCA_014641675.1	Psychrobacillus lasiicapitis	79.15	96	0.102814
S	CP031223.1	CIRCULAR	419314	420242	4332095	JBAWSY010000002.1	555670	556579	GCA_037104765.1	Psychrobacillus mangrovi	76.6026	96	0.0214446
S	CP031223.1	CIRCULAR	420243	420556	4332095	VDGI01000006.1	23096	23415	GCA_006861825.1	Psychrobacillus vulpis	85.7143	96	0.00724823
S	CP031223.1	CIRCULAR	429490	434079	4332095	VDGG01000022.1	56056	60659	GCA_006861775.1	Psychrobacillus soli	81.893	96	0.105953
S	CP031223.1	CIRCULAR	443008	444403	4332095	VDGI01000006.1	52864	54265	GCA_006861825.1	Psychrobacillus vulpis	78.455	96	0.0322246
S	CP031223.1	CIRCULAR	447208	448749	4332095	FOXU01000002.1	174104	175635	GCA_900115805.1	Psychrobacillus psychrotolerans	79.3548	96	0.0355948
S	CP031223.1	CIRCULAR	460057	461129	4332095	VDGI01000006.1	67364	68435	GCA_006861825.1	Psychrobacillus vulpis	82.0298	96	0.0247686
S	CP031223.1	CIRCULAR	516132	517078	4332095	VDGG01000020.1	43450	44396	GCA_006861775.1	Psychrobacillus soli	79.5383	96	0.0218601
S	CP031223.1	CIRCULAR	544537	544791	4332095	JBAWSY010000002.1	431470	431721	GCA_037104765.1	Psychrobacillus mangrovi	87.6448	96	0.0058863
S	CP031223.1	CIRCULAR	548704	552602	4332095	VDGI01000006.1	143948	147847	GCA_006861825.1	Psychrobacillus vulpis	81.4881	96	0.0900026
S	CP031223.1	CIRCULAR	562448	566100	4332095	VDGG01000039.1	4055	7708	GCA_006861775.1	Psychrobacillus soli	78.6532	96	0.0843241
S	CP031223.1	CIRCULAR	567634	568268	4332095	VDGI01000013.1	44255	44894	GCA_006861825.1	Psychrobacillus vulpis	88.0062	96	0.014658
S	CP031223.1	CIRCULAR	585320	585738	4332095	JAMKBK010000020.1	26767	27185	GCA_027563345.1	Psychrobacillus psychrodurans	96.6587	96	0.00967199
S	CP031223.1	CIRCULAR	585739	585886	4332095	VDGI01000013.1	2911	3059	GCA_006861825.1	Psychrobacillus vulpis	92	96	0.00341636
S	CP031223.1	CIRCULAR	585892	586028	4332095	VDGI01000026.1	15	152	GCA_006861825.1	Psychrobacillus vulpis	96.3768	96	0.00316244
S	CP031223.1	CIRCULAR	586145	586447	4332095	VDGI01000013.1	39428	39741	GCA_006861825.1	Psychrobacillus vulpis	91.7197	96	0.00699431
S	CP031223.1	CIRCULAR	588709	590030	4332095	JAMKBK010000006.1	82514	83835	GCA_027563345.1	Psychrobacillus psychrodurans	94.6293	96	0.0305164
S	CP031223.1	CIRCULAR	590031	590316	4332095	VDGG01000014.1	83122	83407	GCA_006861775.1	Psychrobacillus soli	96.1538	96	0.00660189
S	CP031223.1	CIRCULAR	590461	590659	4332095	QKZI01000022.1	1101	1299	GCA_003254155.1	Psychrobacillus insolitus	93.4673	96	0.00459362
S	CP031223.1	CIRCULAR	594175	594283	4332095	VDGI01000038.1	13	121	GCA_006861825.1	Psychrobacillus vulpis	97.2477	96	0.0025161
S	CP031223.1	CIRCULAR	594484	594711	4332095	JAIZDB010000009.1	117289	117516	GCA_029533155.1	Psychrobacillus antarcticus	94.7368	96	0.00526304
S	CP031223.1	CIRCULAR	594715	594843	4332095	VDGI01000005.1	97895	98024	GCA_006861825.1	Psychrobacillus vulpis	91.5385	96	0.00297777
S	CP031223.1	CIRCULAR	594890	596360	4332095	JBAWSY010000024.1	26494	27968	GCA_037104765.1	Psychrobacillus mangrovi	75.3012	96	0.0339559
S	CP031223.1	CIRCULAR	596361	596656	4332095	VDGI01000037.1	5862	6157	GCA_006861825.1	Psychrobacillus vulpis	92.9293	96	0.00683272
S	CP031223.1	CIRCULAR	596810	597553	4332095	JBAWSY010000033.1	13715	14452	GCA_037104765.1	Psychrobacillus mangrovi	88.7248	96	0.0171741
S	CP031223.1	CIRCULAR	599245	599664	4332095	VDGI01000050.1	680	1100	GCA_006861825.1	Psychrobacillus vulpis	87.4704	96	0.00969508
S	CP031223.1	CIRCULAR	600789	602277	4332095	JBAWSY010000002.1	384961	386449	GCA_037104765.1	Psychrobacillus mangrovi	86.5862	96	0.0343714
S	CP031223.1	CIRCULAR	606185	606840	4332095	VDGI01000030.1	429	1083	GCA_006861825.1	Psychrobacillus vulpis	84.9085	96	0.0151428
S	CP031223.1	CIRCULAR	607180	608789	4332095	JBAWSY010000002.1	380979	382588	GCA_037104765.1	Psychrobacillus mangrovi	86.406	96	0.0371645
S	CP031223.1	CIRCULAR	611156	611755	4332095	QKZI01000002.1	248069	248668	GCA_003254155.1	Psychrobacillus insolitus	83.7748	96	0.0138501
S	CP031223.1	CIRCULAR	612979	614575	4332095	VDGI01000003.1	6101	7700	GCA_006861825.1	Psychrobacillus vulpis	77.4473	96	0.0368644
S	CP031223.1	CIRCULAR	626386	628647	4332095	JBAWSY010000002.1	373461	375723	GCA_037104765.1	Psychrobacillus mangrovi	82.929	96	0.0522149
S	CP031223.1	CIRCULAR	641341	642456	4332095	VDGI01000003.1	26198	27315	GCA_006861825.1	Psychrobacillus vulpis	80.0178	96	0.0257612
S	CP031223.1	CIRCULAR	642656	643895	4332095	BMIE01000001.1	1002800	1004040	GCA_014641675.1	Psychrobacillus lasiicapitis	85.8407	96	0.0286236
S	CP031223.1	CIRCULAR	645784	651090	4332095	JBAWSY010000002.1	353251	358562	GCA_037104765.1	Psychrobacillus mangrovi	81.5079	96	0.122504
S	CP031223.1	CIRCULAR	651091	651419	4332095	VDGI01000002.1	6103	6431	GCA_006861825.1	Psychrobacillus vulpis	83.9394	96	0.00759448
S	CP031223.1	CIRCULAR	651638	652021	4332095	VDGG01000043.1	26478	26860	GCA_006861775.1	Psychrobacillus soli	81.7708	96	0.00886407
S	CP031223.1	CIRCULAR	653804	655652	4332095	JBAWSY010000002.1	348793	350640	GCA_037104765.1	Psychrobacillus mangrovi	81.5434	96	0.0426814
S	CP031223.1	CIRCULAR	655653	656497	4332095	VDGI01000002.1	11346	12194	GCA_006861825.1	Psychrobacillus vulpis	84.6063	96	0.0195056
S	CP031223.1	CIRCULAR	656498	657268	4332095	JBAWSY010000002.1	346416	347186	GCA_037104765.1	Psychrobacillus mangrovi	86.1399	96	0.0177974
S	CP031223.1	CIRCULAR	657948	659260	4332095	JBAWSY010000002.1	344689	346001	GCA_037104765.1	Psychrobacillus mangrovi	85.1711	96	0.0303087
S	CP031223.1	CIRCULAR	659261	659809	4332095	VDGG01000043.1	32068	32625	GCA_006861775.1	Psychrobacillus soli	78.2143	96	0.0126729
S	CP031223.1	CIRCULAR	659998	661056	4332095	JBAWSY010000002.1	342775	343826	GCA_037104765.1	Psychrobacillus mangrovi	81.215	96	0.0244454
S	CP031223.1	CIRCULAR	661192	665149	4332095	JBAWSY010000002.1	338795	342757	GCA_037104765.1	Psychrobacillus mangrovi	84.3561	96	0.0913646
S	CP031223.1	CIRCULAR	665150	665286	4332095	VDGI01000002.1	20363	20497	GCA_006861825.1	Psychrobacillus vulpis	80.7143	96	0.00316244
S	CP031223.1	CIRCULAR	665462	667588	4332095	JBAWSY010000002.1	335874	338000	GCA_037104765.1	Psychrobacillus mangrovi	85.9624	96	0.0490986
S	CP031223.1	CIRCULAR	667667	678337	4332095	JBAWSY010000002.1	319619	330282	GCA_037104765.1	Psychrobacillus mangrovi	79.4452	96	0.246324
S	CP031223.1	CIRCULAR	680116	684629	4332095	JBAWSY010000002.1	314464	318969	GCA_037104765.1	Psychrobacillus mangrovi	84.7754	96	0.104199
S	CP031223.1	CIRCULAR	686165	687953	4332095	JBAWSY010000002.1	311418	313205	GCA_037104765.1	Psychrobacillus mangrovi	85.299	96	0.0412964
S	CP031223.1	CIRCULAR	687959	691300	4332095	JBAWSY010000002.1	307398	310742	GCA_037104765.1	Psychrobacillus mangrovi	84.7761	96	0.0771451
S	CP031223.1	CIRCULAR	691413	692321	4332095	JBAWSY010000002.1	306465	307397	GCA_037104765.1	Psychrobacillus mangrovi	83.6538	96	0.0209829
S	CP031223.1	CIRCULAR	692340	694002	4332095	JBAWSY010000002.1	304637	306298	GCA_037104765.1	Psychrobacillus mangrovi	86.8389	96	0.0383879
