# ANI ranges report for assembly: GCA_000829195.1
# Submitted organism: Bacillus sp. OxB-1 (taxid = 98228, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus)
# Submitted Organism Has Type Assembly: No
# Best match: Sporosarcina luteola (taxid = 582850, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Sporosarcina)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
T	AP013294.1	CIRCULAR	130916	131760	3594618	BJYL01000055.1	5498	6342	GCA_007991495.1	Sporosarcina luteola	80.611	96	0.0235074
T	AP013294.1	CIRCULAR	137719	138759	3594618	JBHSNP010000009.1	137173	138211	GCA_042655825.1	Sporosarcina koreensis	85.5908	96	0.02896
T	AP013294.1	CIRCULAR	138884	139165	3594618	BJYL01000015.1	69415	69695	GCA_007991495.1	Sporosarcina luteola	90.7801	96	0.00784506
T	AP013294.1	CIRCULAR	139256	140040	3594618	BJYL01000015.1	74838	75611	GCA_007991495.1	Sporosarcina luteola	85.8958	96	0.0218382
T	AP013294.1	CIRCULAR	140046	140531	3594618	BJYL01000015.1	74194	74681	GCA_007991495.1	Sporosarcina luteola	93.2515	96	0.0135202
T	AP013294.1	CIRCULAR	140716	141868	3594618	JBHSNO010000016.1	256831	257976	GCA_042655805.1	Sporosarcina soli	81.5676	96	0.0320757
T	AP013294.1	CIRCULAR	143136	143498	3594618	JAUBDI010000029.1	15974	16335	GCA_033253735.1	Sporosarcina saromensis	88.2514	96	0.0100984
T	AP013294.1	CIRCULAR	143499	147589	3594618	JBHSNO010000016.1	289613	293717	GCA_042655805.1	Sporosarcina soli	78.3803	96	0.113809
T	AP013294.1	CIRCULAR	157852	158718	3594618	JBHSNP010000009.1	67183	68029	GCA_042655825.1	Sporosarcina koreensis	80.8	96	0.0241194
T	AP013294.1	CIRCULAR	187991	188096	3594618	JBHSNP010000026.1	18946	19050	GCA_042655825.1	Sporosarcina koreensis	82.4074	96	0.00294885
T	AP013294.1	CIRCULAR	209025	210430	3594618	JBHSNP010000009.1	9338	10743	GCA_042655825.1	Sporosarcina koreensis	78.7083	96	0.039114
T	AP013294.1	CIRCULAR	223031	224176	3594618	JBHSNO010000011.1	922	2039	GCA_042655805.1	Sporosarcina soli	88.6248	96	0.031881
T	AP013294.1	CIRCULAR	224196	224307	3594618	JBHSNP010000008.1	130417	130527	GCA_042655825.1	Sporosarcina koreensis	78.0702	96	0.00311577
T	AP013294.1	CIRCULAR	224401	224514	3594618	JBHSNO010000011.1	801	921	GCA_042655805.1	Sporosarcina soli	88.4298	96	0.00317141
T	AP013294.1	CIRCULAR	224515	224672	3594618	JBHSNP010000009.1	628	778	GCA_042655825.1	Sporosarcina koreensis	68.75	96	0.00439546
T	AP013294.1	CIRCULAR	224673	224947	3594618	JAROCC010000012.1	1	271	GCA_030433715.1	Sporosarcina highlanderae	96.3768	96	0.00765033
T	AP013294.1	CIRCULAR	224989	225180	3594618	JBHSNO010000011.1	136	324	GCA_042655805.1	Sporosarcina soli	87.5648	96	0.00534132
T	AP013294.1	CIRCULAR	225360	225549	3594618	JAUBDI010000024.1	54085	54274	GCA_033253735.1	Sporosarcina saromensis	89.5833	96	0.00528568
T	AP013294.1	CIRCULAR	228783	230009	3594618	JAUBDI010000048.1	1	1227	GCA_033253735.1	Sporosarcina saromensis	97.881	96	0.0341344
T	AP013294.1	CIRCULAR	230010	230201	3594618	JBHSNO010000008.1	1	192	GCA_042655805.1	Sporosarcina soli	99.4792	96	0.00534132
T	AP013294.1	CIRCULAR	230602	230825	3594618	JBHSNP010000006.1	1268	1495	GCA_042655825.1	Sporosarcina koreensis	85.7143	96	0.00623154
T	AP013294.1	CIRCULAR	301277	302532	3594618	JBHSNO010000008.1	303986	305240	GCA_042655805.1	Sporosarcina soli	90.461	96	0.0349411
T	AP013294.1	CIRCULAR	323827	327081	3594618	JBHSNP010000025.1	125327	128580	GCA_042655825.1	Sporosarcina koreensis	77.6083	96	0.090552
T	AP013294.1	CIRCULAR	361468	361664	3594618	JAUBDI010000008.1	140057	140253	GCA_033253735.1	Sporosarcina saromensis	95.4315	96	0.00548042
T	AP013294.1	CIRCULAR	361686	361792	3594618	JAUBDI010000008.1	139929	140035	GCA_033253735.1	Sporosarcina saromensis	82.243	96	0.00297667
T	AP013294.1	CIRCULAR	361915	362064	3594618	JBHSNP010000002.1	511621	511769	GCA_042655825.1	Sporosarcina koreensis	94.6667	96	0.00417291
T	AP013294.1	CIRCULAR	420484	422962	3594618	JBHSNP010000010.1	46792	49294	GCA_042655825.1	Sporosarcina koreensis	83.7182	96	0.0689642
T	AP013294.1	CIRCULAR	449207	449509	3594618	BJYL01000023.1	86629	86932	GCA_007991495.1	Sporosarcina luteola	81.4935	96	0.00842927
T	AP013294.1	CIRCULAR	450754	452237	3594618	BJYL01000052.1	21598	23080	GCA_007991495.1	Sporosarcina luteola	91.3978	96	0.0412839
T	AP013294.1	CIRCULAR	452559	452692	3594618	BJYL01000041.1	25446	25579	GCA_007991495.1	Sporosarcina luteola	89.6296	96	0.0037278
T	AP013294.1	CIRCULAR	452693	454814	3594618	JBHSNO010000023.1	21348	23469	GCA_042655805.1	Sporosarcina soli	82.6168	96	0.0590327
T	AP013294.1	CIRCULAR	465151	466719	3594618	BJYL01000041.1	33262	34829	GCA_007991495.1	Sporosarcina luteola	75.3296	96	0.0436486
T	AP013294.1	CIRCULAR	468020	468150	3594618	JBHSNO010000023.1	31705	31833	GCA_042655805.1	Sporosarcina soli	92.3664	96	0.00364434
T	AP013294.1	CIRCULAR	468151	468253	3594618	JAUBDI010000009.1	134561	134666	GCA_033253735.1	Sporosarcina saromensis	71.1712	96	0.00286539
T	AP013294.1	CIRCULAR	468254	468413	3594618	JBHSNO010000022.1	218999	219156	GCA_042655805.1	Sporosarcina soli	94.375	96	0.0044511
T	AP013294.1	CIRCULAR	473801	473947	3594618	JAUBDI010000031.1	36	179	GCA_033253735.1	Sporosarcina saromensis	87.2483	96	0.00408945
T	AP013294.1	CIRCULAR	473948	474438	3594618	JBHSNP010000002.1	511128	511619	GCA_042655825.1	Sporosarcina koreensis	86.2745	96	0.0136593
T	AP013294.1	CIRCULAR	474502	474637	3594618	JBHSNP010000002.1	510811	510948	GCA_042655825.1	Sporosarcina koreensis	85.9155	96	0.00378343
T	AP013294.1	CIRCULAR	474692	474824	3594618	JAUBDI010000031.1	1144	1276	GCA_033253735.1	Sporosarcina saromensis	86.7647	96	0.00369998
T	AP013294.1	CIRCULAR	482659	483799	3594618	JBHSNO010000003.1	75460	76601	GCA_042655805.1	Sporosarcina soli	80.9896	96	0.0317419
T	AP013294.1	CIRCULAR	498195	498349	3594618	JAUBDI010000031.1	22192	22349	GCA_033253735.1	Sporosarcina saromensis	86.0759	96	0.004312
T	AP013294.1	CIRCULAR	568980	571033	3594618	JBHSNO010000009.1	106539	108597	GCA_042655805.1	Sporosarcina soli	78.9372	96	0.057141
T	AP013294.1	CIRCULAR	581896	582141	3594618	JBHSNO010000009.1	96879	97122	GCA_042655805.1	Sporosarcina soli	81.5261	96	0.00684356
T	AP013294.1	CIRCULAR	646459	646574	3594618	JBHSNO010000009.1	22380	22495	GCA_042655805.1	Sporosarcina soli	93.1624	96	0.00322705
T	AP013294.1	CIRCULAR	646675	646879	3594618	JBHSNO010000009.1	21937	22161	GCA_042655805.1	Sporosarcina soli	87.1111	96	0.00570297
T	AP013294.1	CIRCULAR	647137	647292	3594618	JBHSNO010000009.1	21578	21730	GCA_042655805.1	Sporosarcina soli	96.8153	96	0.00433982
T	AP013294.1	CIRCULAR	669384	670183	3594618	JBHSNO010000008.1	72838	73636	GCA_042655805.1	Sporosarcina soli	88.2793	96	0.0222555
T	AP013294.1	CIRCULAR	672726	674504	3594618	BJYL01000075.1	1	1777	GCA_007991495.1	Sporosarcina luteola	88.8202	96	0.0494907
T	AP013294.1	CIRCULAR	684918	689199	3594618	JBHSNO010000007.1	315469	319750	GCA_042655805.1	Sporosarcina soli	78.6475	96	0.119123
T	AP013294.1	CIRCULAR	689665	704179	3594618	JBHSNO010000007.1	300457	314982	GCA_042655805.1	Sporosarcina soli	86.7078	96	0.403798
T	AP013294.1	CIRCULAR	704864	708291	3594618	JBHSNO010000007.1	295436	298857	GCA_042655805.1	Sporosarcina soli	85.4276	96	0.0953648
T	AP013294.1	CIRCULAR	708514	709018	3594618	JBHSNO010000007.1	294919	295423	GCA_042655805.1	Sporosarcina soli	88.9764	96	0.0140488
T	AP013294.1	CIRCULAR	709030	713577	3594618	JBHSNO010000007.1	290301	294841	GCA_042655805.1	Sporosarcina soli	83.326	96	0.126522
T	AP013294.1	CIRCULAR	713691	719267	3594618	JBHSNO010000007.1	284638	290223	GCA_042655805.1	Sporosarcina soli	81.5283	96	0.155149
T	AP013294.1	CIRCULAR	719362	721329	3594618	JBHSNO010000007.1	282603	284575	GCA_042655805.1	Sporosarcina soli	86.8049	96	0.0547485
T	AP013294.1	CIRCULAR	752602	754527	3594618	JBHSNP010000002.1	264682	266619	GCA_042655825.1	Sporosarcina koreensis	79.5466	96	0.0535801
T	AP013294.1	CIRCULAR	822671	822801	3594618	JAROCC010000010.1	16583	16712	GCA_030433715.1	Sporosarcina highlanderae	88.5496	96	0.00364434
T	AP013294.1	CIRCULAR	846280	846407	3594618	BJYL01000015.1	36749	36875	GCA_007991495.1	Sporosarcina luteola	90.625	96	0.00356088
T	AP013294.1	CIRCULAR	938277	938858	3594618	JAUBDI010000015.1	41057	41638	GCA_033253735.1	Sporosarcina saromensis	81.2606	96	0.0161909
T	AP013294.1	CIRCULAR	953507	953845	3594618	JBHSNP010000002.1	25743	26075	GCA_042655825.1	Sporosarcina koreensis	79.1304	96	0.00943077
T	AP013294.1	CIRCULAR	953846	954833	3594618	JBHSNO010000007.1	25552	26560	GCA_042655805.1	Sporosarcina soli	81.7647	96	0.0274855
T	AP013294.1	CIRCULAR	968724	968942	3594618	JBHSNO010000007.1	10986	11209	GCA_042655805.1	Sporosarcina soli	90.625	96	0.00609244
T	AP013294.1	CIRCULAR	975924	978369	3594618	JBHSNP010000002.1	1545	3990	GCA_042655825.1	Sporosarcina koreensis	79.1769	96	0.0680462
T	AP013294.1	CIRCULAR	979887	980025	3594618	JAROCC010000002.1	12	150	GCA_030433715.1	Sporosarcina highlanderae	95.6835	96	0.00386689
T	AP013294.1	CIRCULAR	981799	982022	3594618	JBHSNO010000020.1	751	982	GCA_042655805.1	Sporosarcina soli	88.2845	96	0.00623154
T	AP013294.1	CIRCULAR	982125	982492	3594618	JBHSNO010000020.1	222	586	GCA_042655805.1	Sporosarcina soli	82.3529	96	0.0102375
T	AP013294.1	CIRCULAR	983901	984169	3594618	JAUBDI010000042.1	1621	1889	GCA_033253735.1	Sporosarcina saromensis	97.3978	96	0.00748341
T	AP013294.1	CIRCULAR	984170	984681	3594618	JBHSNP010000012.1	1	512	GCA_042655825.1	Sporosarcina koreensis	98.8281	96	0.0142435
T	AP013294.1	CIRCULAR	984682	985261	3594618	JAUBDI010000042.1	2402	2981	GCA_033253735.1	Sporosarcina saromensis	97.931	96	0.0161352
T	AP013294.1	CIRCULAR	985473	985669	3594618	JBHSNP010000025.1	154308	154507	GCA_042655825.1	Sporosarcina koreensis	90.1478	96	0.00548042
T	AP013294.1	CIRCULAR	1001128	1001227	3594618	JBHSNO010000013.1	4634	4734	GCA_042655805.1	Sporosarcina soli	99.0099	96	0.00278194
T	AP013294.1	CIRCULAR	1001542	1001869	3594618	JBHSNO010000013.1	3852	4179	GCA_042655805.1	Sporosarcina soli	92.4242	96	0.00912475
T	AP013294.1	CIRCULAR	1001870	1003027	3594618	BJYL01000056.1	20568	21702	GCA_007991495.1	Sporosarcina luteola	74.8294	96	0.0322148
T	AP013294.1	CIRCULAR	1003296	1004886	3594618	JBHSNP010000022.1	751	2356	GCA_042655825.1	Sporosarcina koreensis	78.2099	96	0.0442606
T	AP013294.1	CIRCULAR	1005455	1005620	3594618	JBHSNP010000010.1	278812	278976	GCA_042655825.1	Sporosarcina koreensis	91.6168	96	0.00461802
T	AP013294.1	CIRCULAR	1011139	1011251	3594618	JAUBDI010000021.1	62486	62595	GCA_033253735.1	Sporosarcina saromensis	91.2281	96	0.00314359
T	AP013294.1	CIRCULAR	1023337	1024616	3594618	JBHSNO010000012.1	45987	47266	GCA_042655805.1	Sporosarcina soli	78.5494	96	0.0356088
T	AP013294.1	CIRCULAR	1043543	1044317	3594618	JBHSNO010000012.1	17678	18457	GCA_042655805.1	Sporosarcina soli	83.6943	96	0.02156
T	AP013294.1	CIRCULAR	1044617	1047049	3594618	JAROCC010000015.1	14454	16899	GCA_030433715.1	Sporosarcina highlanderae	71.0209	96	0.0676845
T	AP013294.1	CIRCULAR	1064053	1066984	3594618	BJYL01000072.1	44	2975	GCA_007991495.1	Sporosarcina luteola	97.5119	96	0.0815664
T	AP013294.1	CIRCULAR	1067134	1067377	3594618	JBHSNP010000008.1	131891	132149	GCA_042655825.1	Sporosarcina koreensis	81.6794	96	0.00678793
T	AP013294.1	CIRCULAR	1067378	1067532	3594618	JBHSNO010000011.1	644	800	GCA_042655805.1	Sporosarcina soli	86.1048	96	0.004312
T	AP013294.1	CIRCULAR	1067533	1067796	3594618	JBHSNO010000017.1	643	914	GCA_042655805.1	Sporosarcina soli	86.1048	96	0.00734431
T	AP013294.1	CIRCULAR	1068069	1068237	3594618	JBHSNO010000017.1	205	368	GCA_042655805.1	Sporosarcina soli	91.716	96	0.00470147
T	AP013294.1	CIRCULAR	1073507	1073630	3594618	JBHSNO010000004.1	2401	2529	GCA_042655805.1	Sporosarcina soli	77.5194	96	0.0034496
T	AP013294.1	CIRCULAR	1073631	1073737	3594618	JAUBDI010000047.1	221	327	GCA_033253735.1	Sporosarcina saromensis	97.1963	96	0.00297667
T	AP013294.1	CIRCULAR	1120481	1120607	3594618	JBHSNP010000026.1	196098	196225	GCA_042655825.1	Sporosarcina koreensis	97.6562	96	0.00353306
T	AP013294.1	CIRCULAR	1120616	1120925	3594618	JAUBDI010000005.1	116791	117099	GCA_033253735.1	Sporosarcina saromensis	84.6645	96	0.008624
T	AP013294.1	CIRCULAR	1141608	1142682	3594618	BJYL01000003.1	174143	175208	GCA_007991495.1	Sporosarcina luteola	84.8794	96	0.0299058
T	AP013294.1	CIRCULAR	1215854	1216060	3594618	JBHSNP010000029.1	439724	439929	GCA_042655825.1	Sporosarcina koreensis	88.5167	96	0.00575861
T	AP013294.1	CIRCULAR	1299728	1302211	3594618	BJYL01000017.1	62157	64637	GCA_007991495.1	Sporosarcina luteola	77.4181	96	0.0691033
T	AP013294.1	CIRCULAR	1379209	1380371	3594618	JBHSNP010000029.1	287303	288469	GCA_042655825.1	Sporosarcina koreensis	77.3424	96	0.0323539
T	AP013294.1	CIRCULAR	1383011	1383146	3594618	JBHSNO010000008.1	303852	303985	GCA_042655805.1	Sporosarcina soli	89.7059	96	0.00378343
T	AP013294.1	CIRCULAR	1414859	1415577	3594618	JBHSNO010000005.1	1244978	1245698	GCA_042655805.1	Sporosarcina soli	80.3596	96	0.0200021
T	AP013294.1	CIRCULAR	1455669	1456034	3594618	JBHSNO010000005.1	1209104	1209476	GCA_042655805.1	Sporosarcina soli	90.9333	96	0.0101819
T	AP013294.1	CIRCULAR	1463701	1466051	3594618	JBHSNP010000029.1	193841	196185	GCA_042655825.1	Sporosarcina koreensis	77.9789	96	0.0654033
T	AP013294.1	CIRCULAR	1469855	1471308	3594618	JBHSNP010000029.1	189671	191117	GCA_042655825.1	Sporosarcina koreensis	77.9661	96	0.0404494
T	AP013294.1	CIRCULAR	1471543	1474199	3594618	JBHSNO010000005.1	1192158	1194811	GCA_042655805.1	Sporosarcina soli	81.6854	96	0.0739161
T	AP013294.1	CIRCULAR	1474472	1476816	3594618	JBHSNP010000029.1	184509	186848	GCA_042655825.1	Sporosarcina koreensis	82.0535	96	0.0652364
T	AP013294.1	CIRCULAR	1482368	1482668	3594618	JBHSNO010000005.1	1184682	1184982	GCA_042655805.1	Sporosarcina soli	86.3787	96	0.00837363
T	AP013294.1	CIRCULAR	1510451	1512591	3594618	BJYL01000003.1	13230	15361	GCA_007991495.1	Sporosarcina luteola	77.7675	96	0.0595613
T	AP013294.1	CIRCULAR	1512807	1513720	3594618	JBHSNO010000005.1	1154440	1155344	GCA_042655805.1	Sporosarcina soli	77.3218	96	0.0254269
T	AP013294.1	CIRCULAR	1740901	1744354	3594618	JBHSNO010000005.1	727232	730691	GCA_042655805.1	Sporosarcina soli	75.9026	96	0.0960881
T	AP013294.1	CIRCULAR	1768673	1768777	3594618	JBHSNP010000026.1	140075	140180	GCA_042655825.1	Sporosarcina koreensis	93.3962	96	0.00292103
T	AP013294.1	CIRCULAR	1768778	1770385	3594618	JBHSNO010000005.1	711123	712710	GCA_042655805.1	Sporosarcina soli	77.0462	96	0.0447335
T	AP013294.1	CIRCULAR	1774368	1774821	3594618	JAUBDI010000003.1	186508	186970	GCA_033253735.1	Sporosarcina saromensis	86.8817	96	0.01263
T	AP013294.1	CIRCULAR	1775143	1775537	3594618	JBHSNP010000028.1	359301	359678	GCA_042655825.1	Sporosarcina koreensis	89.016	96	0.0109887
T	AP013294.1	CIRCULAR	1775538	1776009	3594618	JBHSNP010000015.1	79	550	GCA_042655825.1	Sporosarcina koreensis	89.016	96	0.0131307
T	AP013294.1	CIRCULAR	1806276	1806406	3594618	BJYL01000058.1	20231	20361	GCA_007991495.1	Sporosarcina luteola	95.4198	96	0.00364434
T	AP013294.1	CIRCULAR	1817705	1821422	3594618	JBHSNO010000005.1	644631	648346	GCA_042655805.1	Sporosarcina soli	82.6985	96	0.103432
T	AP013294.1	CIRCULAR	1893321	1893491	3594618	JBHSNO010000005.1	575157	575327	GCA_042655805.1	Sporosarcina soli	93.6047	96	0.00475711
T	AP013294.1	CIRCULAR	1912195	1912452	3594618	JBHSNP010000008.1	15047	15300	GCA_042655825.1	Sporosarcina koreensis	82.8244	96	0.0071774
T	AP013294.1	CIRCULAR	1975066	1975561	3594618	BJYL01000074.1	1263	1780	GCA_007991495.1	Sporosarcina luteola	83.4297	96	0.0137984
T	AP013294.1	CIRCULAR	1979598	1984602	3594618	JBHSNO010000005.1	499217	504190	GCA_042655805.1	Sporosarcina soli	79.0364	96	0.139236
T	AP013294.1	CIRCULAR	1997933	2004321	3594618	JBHSNO010000005.1	479938	486338	GCA_042655805.1	Sporosarcina soli	82.7533	96	0.177738
T	AP013294.1	CIRCULAR	2018179	2019292	3594618	JBHSNO010000005.1	452813	453924	GCA_042655805.1	Sporosarcina soli	78.2842	96	0.0309908
T	AP013294.1	CIRCULAR	2028092	2033601	3594618	JBHSNO010000005.1	440402	445922	GCA_042655805.1	Sporosarcina soli	73.2702	96	0.153285
T	AP013294.1	CIRCULAR	2053522	2055614	3594618	JBHSNP010000011.1	116260	118352	GCA_042655825.1	Sporosarcina koreensis	74.6466	96	0.0582259
T	AP013294.1	CIRCULAR	2100490	2102471	3594618	JBHSNP010000011.1	158988	160981	GCA_042655825.1	Sporosarcina koreensis	75.8809	96	0.055138
T	AP013294.1	CIRCULAR	2102472	2102927	3594618	JAROCC010000005.1	169099	169554	GCA_030433715.1	Sporosarcina highlanderae	89.9344	96	0.0126856
T	AP013294.1	CIRCULAR	2102928	2104256	3594618	JBHSNP010000011.1	161439	162757	GCA_042655825.1	Sporosarcina koreensis	74.6458	96	0.0369719
T	AP013294.1	CIRCULAR	2108020	2110184	3594618	JAROCC010000005.1	162865	165029	GCA_030433715.1	Sporosarcina highlanderae	81.9649	96	0.0602289
T	AP013294.1	CIRCULAR	2129626	2131953	3594618	JBHSNO010000005.1	339691	342003	GCA_042655805.1	Sporosarcina soli	75.7653	96	0.0647635
T	AP013294.1	CIRCULAR	2151678	2155005	3594618	JAUBDI010000001.1	206432	209775	GCA_033253735.1	Sporosarcina saromensis	79.1431	96	0.0925829
T	AP013294.1	CIRCULAR	2201098	2202796	3594618	JBHSNO010000005.1	268927	270624	GCA_042655805.1	Sporosarcina soli	84.2538	96	0.0472651
T	AP013294.1	CIRCULAR	2231812	2232221	3594618	JAROCC010000001.1	352409	352827	GCA_030433715.1	Sporosarcina highlanderae	87.886	96	0.0114059
T	AP013294.1	CIRCULAR	2314557	2315798	3594618	JAROCC010000030.1	1	1246	GCA_030433715.1	Sporosarcina highlanderae	89.174	96	0.0345517
T	AP013294.1	CIRCULAR	2332143	2332248	3594618	BJYL01000006.1	71641	71743	GCA_007991495.1	Sporosarcina luteola	93.3962	96	0.00294885
T	AP013294.1	CIRCULAR	2333276	2333398	3594618	BJYL01000037.1	34939	35061	GCA_007991495.1	Sporosarcina luteola	97.561	96	0.00342178
T	AP013294.1	CIRCULAR	2333399	2333506	3594618	JAROCC010000006.1	209431	209542	GCA_030433715.1	Sporosarcina highlanderae	76.9912	96	0.00300449
T	AP013294.1	CIRCULAR	2388026	2388140	3594618	BJYL01000031.1	534	649	GCA_007991495.1	Sporosarcina luteola	96.5517	96	0.00319923
T	AP013294.1	CIRCULAR	2388253	2388446	3594618	JBHSNO010000005.1	192735	192928	GCA_042655805.1	Sporosarcina soli	88.8325	96	0.00539696
T	AP013294.1	CIRCULAR	2403894	2406834	3594618	JBHSNO010000005.1	173052	176007	GCA_042655805.1	Sporosarcina soli	76.4883	96	0.0818168
T	AP013294.1	CIRCULAR	2421082	2424604	3594618	JBHSNO010000005.1	156004	159520	GCA_042655805.1	Sporosarcina soli	79.2241	96	0.0980076
T	AP013294.1	CIRCULAR	2464956	2466651	3594618	JBHSNO010000006.1	63	1760	GCA_042655805.1	Sporosarcina soli	84.1083	96	0.0471816
T	AP013294.1	CIRCULAR	2467979	2468933	3594618	JBHSNO010000008.1	477689	478643	GCA_042655805.1	Sporosarcina soli	87.0157	96	0.0265675
T	AP013294.1	CIRCULAR	2546054	2546173	3594618	JAUBDI010000001.1	34719	34837	GCA_033253735.1	Sporosarcina saromensis	72.9508	96	0.00333832
T	AP013294.1	CIRCULAR	2546174	2547038	3594618	JBHSNO010000005.1	131061	131913	GCA_042655805.1	Sporosarcina soli	79.8627	96	0.0240638
T	AP013294.1	CIRCULAR	2558541	2558820	3594618	JBHSNO010000005.1	120220	120499	GCA_042655805.1	Sporosarcina soli	82.9181	96	0.00778942
T	AP013294.1	CIRCULAR	2598139	2598243	3594618	JBHSNO010000001.1	330142	330246	GCA_042655805.1	Sporosarcina soli	92.381	96	0.00292103
